,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-108000.000,,,,-425000.000,,,,-397000.000,,,,-72000.000
AllocatedShareBasedCompensationExpense,,,,,,,2402000.000,2801000.000,3679000.000,4077000.000,3915000.000,4324000.000,4095000.000,3889000.000,4028000.000
AmortizationOfDeferredCharges,,,,,,,,,,,-12000.000,,,,
AmortizationOfFinancingCosts,,,42000.000,,,,26000.000,,,,0.000,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,4244971.000,3253638.000,3100454.000,3187867.000,2757883.000,-6875544.000,1408852.000,1211728.000,1113000.000,-2530693.000,314000.000,800000.000,1400000.000,-1501072.000,1800000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,1000.000,1000.000,-32000.000,12000.000,-43000.000,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedGains,,,2000.000,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,34000.000,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-72555000.000,,,,-72857000.000,,,,6898000.000,,,,-29597000.000
ComprehensiveIncomeNetOfTax,,,,,,,,,,,,,-17123000.000,,-17423000.000
ContractsRevenue,808000.000,912000.000,780000.000,919000.000,1185000.000,1156000.000,1238000.000,2598000.000,2271000.000,3107000.000,1228000.000,1841000.000,653000.000,1980000.000,1078000.000
Depreciation,,,50000.000,,,,114000.000,,,,267000.000,,,,281000.000
EarningsPerShareBasic,,-0.260,,,,,,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.910,,-0.390,-0.390,-0.470,-0.550,-0.540,-0.590,-0.700,-0.840,-0.570,-0.390,-0.370,-0.320,-0.380
EarningsPerShareDiluted,,-0.260,,,,,,,,,,,,,
