,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,328000000.000,336000000.000,342000000.000,747000000.000,724000000.000,698000000.000,719000000.000,779000000.000,730000000.000,688000000.000,633000000.000,625000000.000,561000000.000,613000000.000,607000000.000,664000000.000,629000000.000,637000000.000,630000000.000,629000000.000,680000000.000,762000000.000,728000000.000,706000000.000,750000000.000
AccountsReceivableNetCurrent,295000000.000,294000000.000,337000000.000,648000000.000,683000000.000,689000000.000,748000000.000,714000000.000,731000000.000,721000000.000,738000000.000,673000000.000,699000000.000,722000000.000,678000000.000,737000000.000,743000000.000,756000000.000,810000000.000,757000000.000,807000000.000,839000000.000,749000000.000,712000000.000,712000000.000
AccruedBonusesCurrent,,,,136000000.000,,,,103000000.000,,,,124000000.000,,,,167000000.000,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,7658000000.000,7789000000.000,7678000000.000,7871000000.000,7977000000.000,8183000000.000,8359000000.000,8489000000.000,8671000000.000,8894000000.000,9089000000.000,9243000000.000,9412000000.000,9488000000.000,9629000000.000,9719000000.000,9990000000.000,10160000000.000,10365000000.000,10625000000.000,10826000000.000,11070000000.000,11249000000.000,11534000000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-100000000.000,-98000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,105000000.000,65000000.000,,,,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-47000000.000,-41000000.000,-65000000.000,-80000000.000,-38000000.000,-94000000.000,28000000.000,26000000.000,-26000000.000,-37000000.000,5000000.000,36000000.000,42000000.000,55000000.000,-82000000.000,-147000000.000,-288000000.000,-203000000.000,-275000000.000,-301000000.000,-256000000.000,-278000000.000,-293000000.000,-387000000.000,-366000000.000
AdditionalPaidInCapitalCommonStock,11649000000.000,11657000000.000,11796000000.000,13706000000.000,13918000000.000,13941000000.000,13975000000.000,14000000000.000,14067000000.000,14102000000.000,14120000000.000,14339000000.000,14408000000.000,14425000000.000,14446000000.000,19159000000.000,19531000000.000,19559000000.000,19593000000.000,19642000000.000,19689000000.000,19720000000.000,19763000000.000,19800000000.000,19848000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,18000000.000,18000000.000,20000000.000,18000000.000,28000000.000,30000000.000,27000000.000,31000000.000,32000000.000,32000000.000,33000000.000,32000000.000,36000000.000,35000000.000,34000000.000,30000000.000,31000000.000,33000000.000,31000000.000,32000000.000,33000000.000,33000000.000,34000000.000,29000000.000,30000000.000
AssetRetirementObligation,,,,121000000.000,,,,55000000.000,,,,56000000.000,,,,85000000.000,,,,90000000.000,,,,89000000.000,
