,2011-07-31,2011-10-31,2012-01-31,2012-04-30,2012-10-31,2013-01-31,2013-07-31,2013-10-31
CashAndCashEquivalentsPeriodIncreaseDecrease,18.000,,,,,,-2003.000,
ContractAdministrationExpense,7000.000,,,,,,,
CostsAndExpenses,17317.000,31410.000,15105.000,10513.000,7449.000,21647.000,20827.000,320704.000
CurrentFederalTaxExpenseBenefit,,,,,,,0.000,
CurrentIncomeTaxExpenseBenefit,,,,,,,0.000,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,7585.000,
Depreciation,1572.000,1647.000,1822.000,1860.000,1875.000,1875.000,1874.000,1875.000
EarningsPerShareBasicAndDiluted,0.000,-0.000,-0.000,0.000,-0.000,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.340,
GeneralAndAdministrativeExpense,1941.000,5060.000,4719.000,5211.000,2289.000,5162.000,5172.000,15327.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,-31410.000,-15105.000,,-7572.000,-22379.000,-22311.000,-322206.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,,,-7585.000,
IncreaseDecreaseInAccountsPayable,,,,,,,8629.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3728.000,,,,,,,
IncreaseDecreaseInAccountsPayableRelatedParties,12700.000,,,,,,2469.000,
IncreaseDecreaseInCustomerDeposits,-15750.000,,,,,,,
InterestExpense,,,,,,732.000,1484.000,755.000
InterestExpenseRelatedParty,,,,,123.000,,,747.000
NetCashProvidedByUsedInFinancingActivities,,,,,,,7504.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,,7504.000,
NetCashProvidedByUsedInInvestingActivities,-665.000,,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-665.000,,,,,,,
NetCashProvidedByUsedInOperatingActivities,683.000,,,,,,-9507.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,683.000,,,,,,-9507.000,
NetIncomeLoss,-1567.000,-31410.000,-15105.000,-10513.000,-7572.000,-22379.000,-22311.000,-322206.000
OfficersCompensation,,,,,,,,30000.000
OperatingIncomeLoss,-1567.000,-31410.000,-15105.000,-10513.000,-7449.000,-21647.000,-20827.000,-320704.000
ProceedsFromLoans,,,,,,,7504.000,
ProfessionalFees,6804.000,21703.000,3564.000,3442.000,3285.000,9610.000,13781.000,13502.000
PropertyPlantAndEquipmentAdditions,-665.000,,,,,,,
Revenues,15750.000,,0.000,,,,,
SalesRevenueNet,15750.000,,0.000,,,,,
ShareBasedCompensation,,,,,,,,260000.000
WeightedAverageNumberOfDilutedSharesOutstanding,90000000.000,90000000.000,90000000.000,-180000000.000,90000000.000,90000000.000,90000000.000,90000000.000
