,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,18000000.000,,,,19000000.000,,,,5000000.000,,,,28000000.000,,,,17000000.000,,,,38000000.000,,,,33000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,3700000.000,,,,,,,,,,,,,5400000.000,,,,1300000.000,,,,2200000.000,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,54000000.000,287000000.000,1246000000.000,6000000.000,-164000000.000,692000000.000,545000000.000,83000000.000,-191000000.000,-1190000000.000,-186000000.000,-184000000.000,712000000.000,534000000.000,-67000000.000,404000000.000,325000000.000,-1140000000.000,87000000.000,-485000000.000,803000000.000,750000000.000,77000000.000,-1633000000.000,-11000000.000
AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAggregateLosses,1163000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAggregateLosses,1480000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAggregateLosses,317000000.000,,,,,,,,,,,,,,,,,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGains,29000000.000,25000000.000,59000000.000,97000000.000,63000000.000,21000000.000,28000000.000,60000000.000,40000000.000,78000000.000,26000000.000,32000000.000,7000000.000,38000000.000,17000000.000,12000000.000,15000000.000,20000000.000,14000000.000,53000000.000,16000000.000,150000000.000,39000000.000,44000000.000,63000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,31000000.000,34000000.000,23000000.000,72000000.000,46000000.000,19000000.000,14000000.000,64000000.000,66000000.000,47000000.000,38000000.000,33000000.000,23000000.000,14000000.000,5000000.000,4000000.000,12000000.000,6000000.000,18000000.000,46000000.000,23000000.000,28000000.000,24000000.000,46000000.000,34000000.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,20000000.000,142000000.000,662000000.000,7000000.000,-93000000.000,358000000.000,288000000.000,37000000.000,-106000000.000,-628000000.000,-111000000.000,-107000000.000,378000000.000,295000000.000,-33000000.000,222000000.000,162000000.000,-608000000.000,50000000.000,-267000000.000,436000000.000,440000000.000,41000000.000,-886000000.000,2000000.000
AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,,-9000000.000,36000000.000,,17000000.000,2000000.000,14000000.000,-4000000.000,-26000000.000,31000000.000,-12000000.000,-1000000.000,-16000000.000,24000000.000,12000000.000,8000000.000,3000000.000,14000000.000,-4000000.000,7000000.000,-7000000.000,122000000.000,15000000.000,-2000000.000,29000000.000
BenefitsLossesAndExpenses,2422000000.000,2721000000.000,2475000000.000,2412000000.000,2324000000.000,2357000000.000,2437000000.000,2193000000.000,2066000000.000,2124000000.000,2066000000.000,2097000000.000,2016000000.000,2102000000.000,3376000000.000,3347000000.000,2040000000.000,1912000000.000,2451000000.000,2160000000.000,1635000000.000,1885000000.000,2275000000.000,2254000000.000,1839000000.000
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability,,,-22000000.000,,-2000000.000,,-8000000.000,,1000000.000,,,,,,,,,,,,,,,,
BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1,,,,,,,,,,-1000000.000,0.000,,0.000,0.000,1000000.000,1000000.000,,,-2000000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,610000000.000,,,,-301000000.000,,,,166000000.000,,,,146000000.000,,,,240000000.000,,,,-1909000000.000,,,,234000000.000
CashDividendsPaidToParentCompanyByConsolidatedSubsidiaries,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,0.000
