,2013-11-30,2014-02-28,2014-05-31,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28,2017-05-31
AdjustmentForAmortization,125.000,125.000,125.000,125.000,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-288.000,,,,876.000,,,,4644.000,,,,1801.000,,
DepreciationAndAmortization,125.000,,,,,,,,,,,,,,
EarningsPerShareBasic,0.000,0.000,,,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000
EarningsPerShareBasicAndDiluted,,,0.000,,,,,,,,,,,,
GeneralAndAdministrativeExpense,584.000,1379.000,1961.000,1108.000,468.000,2082.000,1253.000,2191.000,2323.000,2520.000,1427.000,1036.000,547.000,3237.000,1999.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,496.000,,,,11144.000,,,,967.000,,,,-1162.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,,,,,,,12000.000,,,,,,
IncreaseDecreaseInDueToRelatedParties,4800.000,,,,,,,,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,,,,,,,,,,7200.000,,
LeaseAndRentalExpense,,,7200.000,,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,18800.000,,,
ManagementFeeExpense,,,,,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,6000.000,18800.000,7200.000,2400.000,
ManagementFeesRevenue,,,,,,,,,6000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,4800.000,,,,7700.000,,,,6000.000,,,,6000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,4800.000,,,,7700.000,,,,6000.000,,,,6000.000,,
NetCashProvidedByUsedInOperatingActivities,-5088.000,,,,-6824.000,,,,-1356.000,,,,-4199.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5088.000,,,,-6824.000,,,,-1356.000,,,,-4199.000,,
NetIncomeLoss,-5709.000,-12504.000,-19486.000,-16500.000,-17968.000,-18583.000,-14752.000,-17191.000,-14323.000,-24020.000,-14927.000,-40597.000,-10237.000,-8137.000,-4999.000
OperatingExpenses,5709.000,-12504.000,19486.000,41508.000,17968.000,18583.000,14752.000,17191.000,14323.000,24020.000,14927.000,40597.000,10237.000,8137.000,4999.000
ProceedsFromRelatedPartyDebt,,,,,7700.000,7000.000,,,6000.000,,,,,,
ProceedsFromRepaymentsOfRelatedPartyDebt,,,,,,,,,,,,,6000.000,,
ProfessionalFees,5000.000,7000.000,10200.000,7300.000,5500.000,4501.000,1499.000,3000.000,,9500.000,1500.000,,2490.000,2500.000,3000.000
RentalIncomeNonoperating,,4000.000,,,,,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,22070000.000,,22170000.000,22170000.000,22170000.000,-44340000.000,22170000.000,22170000.000,22170000.000,-44340000.000,22170000.000,22242545.000,23802264.000
WeightedAverageNumberOfSharesOutstandingBasic,22170000.000,22170000.000,,,,,,,,,,,,,
