,2013-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,2430.000
DeferredFederalIncomeTaxExpenseBenefit,3009.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,615.000
EarningsPerShareBasic,0.000
EarningsPerShareDiluted,0.000
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,1.000
GeneralAndAdministrativeExpense,34.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,9464.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,3218.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,406.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-116.000
IncreaseDecreaseInMarketableSecuritiesRestricted,-143.000
IncreaseDecreaseInRestrictedCashAndInvestments,7999.000
MarketableSecuritiesGainLoss,6959.000
MarketableSecuritiesUnrealizedGainLoss,5177.000
NetCashProvidedByUsedInFinancingActivities,938.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,938.000
NetCashProvidedByUsedInOperatingActivities,1492.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,1492.000
NetIncomeLoss,9464.000
OperatingExpenses,34.000
PaymentsForRepurchaseOfCommonStock,1643.000
ProceedsFromRelatedPartyDebt,2581.000
Revenues,9498.000
RevenuesExcludingInterestAndDividends,2539.000
SalesRevenueNet,6959.000
StockRepurchasedDuringPeriodValue,-1643.000
ValuationAllowanceDeferredTaxAssetChangeInAmount,3624.000
WeightedAverageNumberOfDilutedSharesOutstanding,38217119.000
WeightedAverageNumberOfSharesOutstandingBasic,37517869.000
