,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccruedInvestmentIncomeReceivable,7569000.000,7571000.000,6680000.000,7222000.000,6318000.000,6346000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,20571000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,20769000.000,20714000.000,8977000.000,12493000.000,10175000.000,12118000.000
AdditionalPaidInCapital,114104000.000,114107000.000,114111000.000,114115000.000,114117000.000,114118000.000
Assets,940666000.000,918745000.000,896227000.000,875695000.000,848024000.000,820590000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,678878000.000,644863000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,,,,,,19382000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,,,,,,22052000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,330996000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,349097000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsAmortizedCost,,,,,,16262000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterTenYearsFairValue,,,,,,19483000.000
AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,720238000.000,701625000.000,721168000.000,712185000.000,,644863000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,,,,,,172226000.000
AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,,,,,,174302000.000
AvailableForSaleSecuritiesDebtSecurities,757124000.000,739604000.000,746238000.000,740802000.000,705250000.000,673254000.000
CashAndCashEquivalentsAtCarryingValue,40277000.000,65051000.000,40590000.000,17355000.000,36037000.000,32891000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,32000000.000,32000000.000,32000000.000,32000000.000,32000000.000,32000000.000
CommonStockSharesIssued,15328128.000,15328128.000,15328128.000,15328128.000,15368128.000,15368128.000
CommonStockSharesOutstanding,15328128.000,15328128.000,15328128.000,15328128.000,15368128.000,15368128.000
CommonStockValue,153000.000,153000.000,153000.000,153000.000,154000.000,154000.000
DeferredTaxAssetsGross,,,,,380500000.000,391300000.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,731600000.000,779700000.000
DeferredTaxAssetsValuationAllowance,,,,,370300000.000,380700000.000
DeferredTaxLiabilities,,,,,10200000.000,10600000.000
FundsHeldUnderReinsuranceAgreementsAsset,,,,,36200000.000,35000000.000
InterestPayableCurrentAndNoncurrent,,,,,40500000.000,45700000.000
Investments,823018000.000,773078000.000,776340000.000,784896000.000,739264000.000,719706000.000
Liabilities,1533994000.000,1549654000.000,1599801000.000,1613474000.000,1619422000.000,1623379000.000
LiabilitiesAndStockholdersEquity,940666000.000,918745000.000,896227000.000,875695000.000,848024000.000,820590000.000
LiabilitiesFairValueDisclosure,,,,,,0.000
LiabilityForClaimsAndClaimsAdjustmentExpensePropertyCasualtyLiability,910530000.000,864049000.000,854188000.000,821512000.000,779179000.000,741808000.000
OtherAssets,36969000.000,47961000.000,48489000.000,45589000.000,46312000.000,43865000.000
OtherLiabilities,97629000.000,101459000.000,109042000.000,110600000.000,109576000.000,110725000.000
OtherShortTermInvestments,65894000.000,33474000.000,30102000.000,44094000.000,34014000.000,46452000.000
PreferredStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010
PreferredStockSharesAuthorized,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000,1000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockValue,0.000,0.000,0.000,0.000,,0.000
PropertyPlantAndEquipmentNet,1603000.000,1365000.000,1140000.000,921000.000,721000.000,551000.000
ReinsuranceRecoverables,31230000.000,23719000.000,22988000.000,19712000.000,19372000.000,17231000.000
RetainedEarningsAccumulatedDeficit,-728354000.000,-765883000.000,-826815000.000,-864540000.000,-895844000.000,-929179000.000
StockholdersEquity,-593328000.000,-630909000.000,-703574000.000,-737779000.000,-771398000.000,-802789000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-593328000.000,-630909000.000,-703574000.000,-737779000.000,-771398000.000,-802789000.000
UnearnedPremiums,8642000.000,7636000.000,6871000.000,7171000.000,7116000.000,5874000.000
