,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,482656.000,344160.000,188298.000,1069213.000,728006.000,1314377.000,1230449.000,1962010.000,2768490.000,3419921.000,3266729.000
AccountsPayableRelatedPartiesCurrent,,,,200000.000,,,,,,,
AccruedLiabilitiesCurrent,55785.000,249491.000,293989.000,390038.000,466124.000,562279.000,1297988.000,1915051.000,2342852.000,3256455.000,2874118.000
AccruedProfessionalFeesCurrent,,,,,,16500.000,60000.000,1500.000,,,
AccruedSalariesCurrent,,,,,,,,109442.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,10405.000,15825.000,21946.000,36647.000,54348.000,37857.000,57803.000,78267.000,108237.000,139726.000
AdditionalPaidInCapital,10180080.000,10287214.000,10651766.000,15291395.000,21949288.000,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,22259063.000,22570301.000,38008539.000,39016054.000,42191256.000,84322971.000
Assets,7629547.000,6600773.000,5246347.000,9564751.000,13333870.000,12875303.000,10495274.000,22627475.000,19756949.000,17888182.000,50607352.000
AssetsCurrent,7556407.000,6533001.000,5182217.000,9492296.000,13271302.000,12714790.000,10162365.000,22299926.000,19225146.000,17402931.000,50147566.000
Cash,,10974.000,52081.000,218084.000,111820.000,255943.000,87461.000,35217.000,146170.000,1127530.000,100046.000
CashAndCashEquivalentsAtCarryingValue,7536354.000,6262445.000,4971466.000,9243153.000,13172926.000,12338275.000,9687805.000,22025007.000,18909348.000,14992257.000,48927125.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,33333.000,13647848.000,8896848.000,1969250.000,1969250.000,1967375.000,1964250.000,1789250.000,1288500.000,1288500.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,330413.000,
CommonStockSharesAuthorized,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,25801948.000,25938332.000,26003304.000,30745627.000,37605134.000,37605134.000,37605827.000,43748233.000,43987361.000,44681745.000,50143742.000
CommonStockSharesOutstanding,25801948.000,25938332.000,26003304.000,30745627.000,37605134.000,37605134.000,37605827.000,43748233.000,43987361.000,44681745.000,50143742.000
CommonStockValue,2580.000,2594.000,2600.000,3075.000,3761.000,3761.000,3761.000,4375.000,4399.000,4468.000,5014.000
DeferredRentCreditCurrent,,,,,,,,,,10263.000,12433.000
DeferredRentCreditNoncurrent,,,,,,,,,,65724.000,62182.000
DeferredRevenue,,,,1136364.000,965910.000,1851618.000,1455020.000,1058422.000,1315865.000,1940195.000,646498.000
DeferredRevenueCurrent,,,,681616.000,681816.000,1591358.000,1455020.000,1058422.000,1315865.000,1940195.000,646498.000
DeferredRevenueNoncurrent,,,,454748.000,284094.000,260260.000,,,,,
DeferredTaxAssetsGross,,1764338.000,,,,5379340.000,,,,-13240325.000,
DeferredTaxAssetsNet,,0.000,,,,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,1408745.000,,,,4505965.000,,,,10860828.000,
DeferredTaxAssetsOther,,128093.000,,,,12581.000,,,,225214.000,
DeferredTaxAssetsTaxCreditCarryforwards,,167127.000,,,,406888.000,,,,673690.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,60373.000,,,,453906.000,,,,1177650.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,,,,,,,,,,302943.000,
DeferredTaxAssetsValuationAllowance,,1764338.000,,,,5379340.000,,,,13240325.000,
DerivativeFairValueOfDerivativeLiability,,0.000,0.000,0.000,0.000,0.000,,,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,,,,778250.000,122175.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,403034.000,864280.000,1931000.000,1787899.000,1395021.000,1306093.000,2128624.000,2874243.000,6134356.000,9232486.000,14104971.000
FurnitureAndFixturesGross,,27960.000,27960.000,35209.000,35209.000,,,,,,
GrantsReceivableCurrent,,,,,,,,,,1000000.000,
LeaseholdImprovementsGross,,19310.000,19310.000,19310.000,19310.000,,,,,,
LettersOfCreditOutstandingAmount,13725.000,13728.000,13730.000,13730.000,13730.000,13728.000,13728.000,13728.000,,,
