,2011-10-31,2012-12-31
CashPeriodIncreaseDecrease,0.000,11706.000
Communication,0.000,
CostOfRevenue,,1.000
DebtConversionOriginalDebtAmount1,,5500.000
EarningsPerShareBasic,0.010,-0.020
EffectiveIncomeTaxRateContinuingOperations,,0.340
EquityIssuancePerShareAmount,,0.014
ForeignCurrencyTransactionLossBeforeTax,0.000,
GeneralAndAdministrativeExpense,,397212.000
GrossProfit,,1.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,600.000,49022.000
IncreaseDecreaseInDueToRelatedPartiesCurrent,11230.000,
IncreaseDecreaseInInventories,,11758.000
InterestExpense,0.000,
InterestExpenseDebt,,16649.000
InterestExpenseOther,,16649.000
InterestPaid,0.000,
LegalFees,0.000,
NetCashProvidedByUsedInFinancingActivities,11230.000,357777.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,11230.000,357777.000
NetCashProvidedByUsedInInvestingActivities,0.000,30525.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,30525.000
NetCashProvidedByUsedInOperatingActivities,-11230.000,-376596.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-11230.000,-376596.000
NetIncomeLoss,-11830.000,-413860.000
NonoperatingIncomeExpense,0.000,-16649.000
OperatingExpenses,11830.000,
OperatingIncomeLoss,,-397211.000
OtherGeneralAndAdministrativeExpense,760.000,
ProceedsFromIssuanceOfCommonStock,0.000,
ProceedsFromNotesPayable,,20000.000
RepaymentsOfRelatedPartyDebt,,46759.000
Revenues,0.000,
SalesRevenueGoodsNet,,2.000
SalesRevenueNet,0.000,
StockIssuedDuringPeriodSharesIssuedForServices,,290000.000
StockIssuedDuringPeriodValueIssuedForServices,,4130.000
WeightedAverageNumberOfSharesOutstandingBasic,1950000.000,26123760.000
