,2011-07-31,2012-07-31
CashAndCashEquivalentsPeriodIncreaseDecrease,370.000,13533.000
DebtInstrumentDecreaseForgiveness,,293.000
Depreciation,,1671.000
DepreciationAndAmortization,-135.000,
DepreciationExpense,-135.000,
DilutiveSecurities,,0.000
EarningsPerShareBasic,0.000,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340
FeesAndCommissionsTransferAgent,4164.000,
GainLossOnSaleOfOtherAssets,-442.000,
GeneralAndAdministrativeExpense,15441.000,572132.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-586472.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-96832.000
IncomeTaxReconciliationNondeductibleExpense,,-102568.000
IncomeTaxesPaid,0.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,60070.000
IncreaseDecreaseInAccountsReceivable,,2462.000
IncreaseDecreaseInDepositOtherAssets,,24500.000
IncreaseDecreaseInPrepaidExpense,,613.000
InterestPaid,0.000,
NetCashProvidedByUsedInFinancingActivities,25000.000,299508.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,25000.000,299508.000
NetCashProvidedByUsedInInvestingActivities,-577.000,-33669.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-577.000,-33669.000
NetCashProvidedByUsedInOperatingActivities,-24053.000,-252306.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-24053.000,-252306.000
NetIncomeLoss,-19032.000,-586472.000
OperatingExpenses,19605.000,586179.000
OperatingIncomeLoss,-19605.000,-586179.000
OtherExpenses,,293.000
OtherNoncashExpense,0.000,
OtherSignificantNoncashTransactionValueOfConsiderationReceived1,,80000.000
PaymentsForPurchaseOfOtherAssets,-1177.000,
PaymentsToAcquireProductiveAssets,,33669.000
ProceedsFromIssuanceOfCommonStock,24000.000,265000.000
ProceedsFromLoans,1000.000,20000.000
ProceedsFromRelatedPartyDebt,,119381.000
ProceedsFromSaleOfOtherAssets,600.000,
RepaymentsOfDebt,,104873.000
Revenues,1150.000,
SalesRevenueNet,1150.000,
StockIssuedDuringPeriodSharesOther,2400000.000,
StockIssuedDuringPeriodValueIssuedForCash,,265000.000
StockIssuedDuringPeriodValueIssuedForServices,,300000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,124818466.000
WeightedAverageNumberOfSharesOutstandingBasic,8703014.000,
