,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,,413000.000,413000.000,413000.000,416000.000,414000.000,297000.000,49000.000,53000.000,50000.000
AdjustmentForLongTermIntercompanyTransactionsTaxBenefitExpense,,,,,,,7751000.000,,,,6396000.000,,,,
AllocatedShareBasedCompensationExpense,,,91000.000,,112000.000,135000.000,,,,,,,,,
AmortizationOfFinancingCosts,,,,,,,413000.000,413000.000,413000.000,416000.000,414000.000,297000.000,49000.000,53000.000,50000.000
AmortizationOfIntangibleAssets,,,,,,,413000.000,,,,414000.000,,,,50000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,2906451.000,3323090.000,1708746.000,,,,,,,,,
AssetImpairmentCharges,,,,,,,,386000.000,386000.000,,0.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-665000.000,,-2172000.000,,-3550000.000,,,,131000.000,,,,-2918000.000
CommonStockDividendsPerShareDeclared,,,,,,,,,,,,,,,0.050
ComprehensiveIncomeNetOfTax,,,1922000.000,188000.000,1387000.000,1597000.000,1550000.000,-252000.000,419000.000,2372000.000,3847000.000,8246000.000,10828000.000,306000.000,2267000.000
ConcentrationRiskPercentage1,,,,,0.860,,,,,,,,,,
CostOfRevenue,514000.000,341000.000,1386000.000,393000.000,1225000.000,1506000.000,1689000.000,478000.000,927000.000,2412000.000,1486000.000,5754000.000,16943000.000,1611000.000,1792000.000
CurrentFederalTaxExpenseBenefit,,,,,,,,,,,,,3728000.000,,
CurrentIncomeTaxExpenseBenefit,,33000.000,24000.000,11000.000,48000.000,57000.000,55000.000,-15000.000,26000.000,27000.000,51000.000,330000.000,3817000.000,-11000.000,955000.000
CurrentStateAndLocalTaxExpenseBenefit,,,,,,,,,,,,,89000.000,,
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,,,,,,,1429000.000,,
DeferredIncomeTaxExpenseBenefit,-7000000.000,140000.000,420000.000,141000.000,615000.000,855000.000,756000.000,-90000.000,262000.000,-1143000.000,-1438000.000,4522000.000,1459000.000,208000.000,39000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,,,,,,,,,,,,,30000.000,,
DepreciationAndAmortization,,,2000.000,,16000.000,409000.000,,,,,,,,,
DividendsShareBasedCompensation,,,,,12000.000,,,,,,,,,,
EarningsPerShareBasic,0.260,0.010,0.080,0.010,0.060,0.060,0.060,-0.010,0.020,0.100,0.160,0.350,0.460,0.030,0.090
EarningsPerShareDiluted,0.210,0.010,0.070,0.010,0.050,0.060,0.060,-0.010,0.020,0.100,0.160,0.330,0.430,0.010,0.090
FairValueAssumptionsExpectedDividendRate,,,,,,,0.000,,,,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,,0.014,,,,,,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,,0.302,,,,,,,,
FairValueOfAssetsAcquired,,,,,556000.000,,,,,,,,,,
GeneralAndAdministrativeExpense,537000.000,411000.000,590000.000,624000.000,678000.000,615000.000,1105000.000,1119000.000,915000.000,-265000.000,403000.000,426000.000,428000.000,1525000.000,484000.000
GrossProfit,1300000.000,881000.000,3039000.000,1025000.000,2839000.000,3660000.000,3938000.000,1269000.000,2081000.000,,,,,,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,,,,,,,,,,,,,,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-334000.000,421000.000,2367000.000,346000.000,2055000.000,2513000.000,2341000.000,-325000.000,695000.000,1274000.000,2433000.000,13082000.000,16108000.000,538000.000,3262000.000
IncomeTaxExpenseBenefit,-7000000.000,173000.000,444000.000,152000.000,663000.000,912000.000,811000.000,-105000.000,288000.000,-1116000.000,-1387000.000,4852000.000,5276000.000,197000.000,994000.000
IncomeTaxesPaidNet,,,100000.000,,71000.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayable,,,,,,,-108000.000,,,,124000.000,,,,74000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,843000.000,,830000.000,,,,,,,,,,
IncreaseDecreaseInAccountsReceivableAndOtherOperatingAssets,,,3495000.000,,3276000.000,,,,,,,,,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,-55000.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedLiabilities,,,,,,,-38000.000,,,,777000.000,,,,-2285000.000
IncreaseDecreaseInDeferredIncomeTaxes,,,-420000.000,,615000.000,,-756000.000,-90000.000,,,842000.000,,,,
IncreaseDecreaseInOtherOperatingAssets,,,,,,,62000.000,,,,74000.000,,,,26000.000
IncreaseDecreaseInPrepaidTaxes,,,,,,,,,,,,,,,-955000.000
IncreaseDecreaseInReceivables,,,,,,,-4353000.000,,,,-3665000.000,,,,-4141000.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,1411894.000,,1380753.000,,1013822.000,1336678.000,1877628.000,-2662911.000,2215094.000
InterestIncomeExpenseNet,16000.000,10000.000,9000.000,3000.000,6000.000,12000.000,21000.000,12000.000,11000.000,14000.000,10000.000,16000.000,24000.000,11000.000,9000.000
InterestPaidNet,,,0.000,,,,,,,,,,,,
LicenseAndServicesRevenue,,,,,,,,,,,,,,,47150000.000
LicensesRevenue,,,,,,,76000000.000,,,,87000000.000,,,,111000000.000
NetCashProvidedByUsedInFinancingActivities,,,-394000.000,,-851000.000,,-1882000.000,,,,15000.000,,,,-141000.000
