,2011-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,100000.000
AmortizationOfFinancingCosts,1000000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-439200000.000
ComprehensiveIncomeNetOfTax,31000000.000
CostOfReimbursableExpense,6500000.000
CostOfServicesDepreciationAndAmortization,53000000.000
CostsAndExpenses,351700000.000
DeferredIncomeTaxExpenseBenefit,-800000.000
DepreciationDepletionAndAmortization,53000000.000
DerivativeNetHedgeIneffectivenessGainLoss,0.000
EarningsPerShareBasic,0.170
EarningsPerShareDiluted,0.170
EffectiveIncomeTaxRateContinuingOperations,0.088
GeneralAndAdministrativeExpense,35500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,33900000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,30900000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.170
IncomeLossFromContinuingOperationsPerDilutedShare,0.170
IncomeLossFromDiscontinuedOperationsNetOfTax,-800000.000
IncomeTaxExpenseBenefit,3000000.000
IncomeTaxesPaid,6900000.000
IncreaseDecreaseInAccountsPayable,12200000.000
IncreaseDecreaseInAccountsReceivable,91400000.000
IncreaseDecreaseInAccruedLiabilities,-25000000.000
IncreaseDecreaseInDeferredCharges,-5600000.000
IncreaseDecreaseInDeferredRevenue,7500000.000
IncreaseDecreaseInOperatingCapital,88500000.000
IncreaseDecreaseInOtherOperatingAssets,-1200000.000
IncreaseDecreaseInOtherOperatingLiabilities,1900000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-15000000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,800000.000
InterestExpense,4700000.000
InterestPaid,47500000.000
InvestmentIncomeInterest,600000.000
NetCashProvidedByUsedInFinancingActivities,18800000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,18800000.000
NetCashProvidedByUsedInInvestingActivities,-474100000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-474100000.000
NetCashProvidedByUsedInOperatingActivities,16100000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,16100000.000
NetIncomeLoss,30100000.000
OperatingIncomeLoss,41800000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,200000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,700000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,200000.000
OtherNonoperatingIncomeExpense,-3800000.000
PaymentsToAcquirePropertyPlantAndEquipment,474100000.000
ProceedsFromStockPlans,25900000.000
ReimbursementRevenue,7400000.000
RepaymentsOfLongTermDebt,7100000.000
RestructuringAndRelatedCostExpectedCost,20000000.000
RevenueOilAndGasServices,386100000.000
Revenues,393500000.000
SalesRevenueNet,393500000.000
ShareBasedCompensation,9600000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,744000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,452000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,11.650
WeightedAverageNumberOfDilutedSharesOutstanding,178200000.000
WeightedAverageNumberOfSharesOutstandingBasic,177100000.000
