,2013-06-30,2014-06-30,2015-06-30,2016-06-30
AdjustmentForAmortization,,1287806.000,1223692.000,797797.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,-50000.000
AdvertisingExpense,,20869.000,23362.000,22726.000
AmortizationOfIntangibleAssets,1383722.000,1287806.000,1223692.000,797797.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,1328170.000,895334.000,895334.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,1012033.000,-2190879.000,3582025.000,1334134.000
ComprehensiveIncomeNetOfTax,-282995.000,-1185553.000,632276.000,2192789.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,416045.000,8308.000,293890.000,565223.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,-1193861.000,338386.000,1627566.000
CostOfGoodsSold,25516854.000,26574293.000,37944155.000,49879514.000
CurrentFederalTaxExpenseBenefit,31045.000,-430972.000,-40659.000,19343.000
CurrentIncomeTaxExpenseBenefit,35148.000,-431872.000,-39859.000,-13372.000
CurrentStateAndLocalTaxExpenseBenefit,4103.000,-900.000,800.000,-32715.000
DeferredFederalIncomeTaxExpenseBenefit,261441.000,-76754.000,-237769.000,350958.000
DeferredForeignIncomeTaxExpenseBenefit,-127596.000,-22090.000,189356.000,-302653.000
DeferredIncomeTaxExpenseBenefit,133660.000,-97144.000,-48413.000,48305.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-185.000,1700.000,0.000,0.000
Depreciation,228215.000,260654.000,237005.000,169928.000
EarningsPerShareBasic,0.020,-0.090,0.070,0.150
EarningsPerShareDiluted,0.020,-0.090,0.070,0.150
EffectOfExchangeRateOnCashAndCashEquivalents,-41608.000,-221825.000,-421622.000,16595.000
ExtinguishmentOfDebtGainLossNetOfTax,,1300448.000,414480.000,10222.000
GainLossOnSaleOfPropertyPlantEquipment,,,4386.000,8000.000
GainsLossesOnExtinguishmentOfDebt,103803.000,1300448.000,,
GoodwillAndIntangibleAssetImpairment,,0.000,0.000,0.000
GrossProfit,7233400.000,4378604.000,8400078.000,9925180.000
IncomeLossAttributableToParent,174658.000,-972036.000,760008.000,1610971.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-72579.000,-1492744.000,965626.000,2211127.000
IncomeTaxExpenseBenefit,168808.000,-529016.000,-88272.000,34933.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,-550726.000
IncomeTaxReconciliationForeignIncomeTaxRateDifferential,209019.000,-20435.000,-82162.000,-33828.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,-41500.000,-556588.000,170323.000,751773.000
IncomeTaxReconciliationNondeductibleExpense,47535.000,28034.000,48245.000,-16619.000
IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,-84293.000,-24057.000,-140829.000,
IncomeTaxReconciliationOtherReconcilingItems,9557.000,36113.000,-85737.000,-72803.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,2585.000,528.000,528.000,800.000
IncomeTaxReconciliationTaxContingencies,25905.000,7389.000,1360.000,0.000
IncomeTaxReconciliationTaxCredits,,,,43664.000
IncomeTaxesPaidNet,226289.000,0.000,0.000,1039381.000
IncreaseDecreaseInAccountsPayable,-5861873.000,1361070.000,1867779.000,5924272.000
IncreaseDecreaseInAccountsReceivable,7515203.000,303846.000,-114484.000,6775723.000
IncreaseDecreaseInAccruedLiabilities,-185980.000,0.000,,
IncreaseDecreaseInCustomerAdvances,74308.000,244519.000,373429.000,-691416.000
IncreaseDecreaseInDeferredIncomeTaxes,36512.000,539147.000,26645.000,-48513.000
IncreaseDecreaseInDepositOtherAssets,,-64169.000,16212.000,-53939.000
IncreaseDecreaseInInventories,1484310.000,1704823.000,314277.000,94504.000
IncreaseDecreaseInOtherAccruedLiabilities,-357434.000,-267149.000,-78679.000,8683.000
IncreaseDecreaseInOtherCurrentAssets,112591.000,,,
IncreaseDecreaseInOtherOperatingAssets,-1620.000,-17816.000,22450.000,6215.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,95513.000,180494.000,-130880.000,-48501.000
IncreaseDecreaseInPrepaidTaxes,40319.000,-147372.000,-800.000,-1024922.000
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,212292.000,0.000,106864.000,239142.000
InterestAndOtherIncome,19541.000,13585.000,23264.000,10301.000
InterestIncomeExpenseNet,,,,10301.000
InterestPaid,12335.000,10735.000,5552.000,
InventoryWriteDown,,,,90917.000
