,2016-03-31,2016-06-30,2017-03-31
AmortizationOfFinancingCosts,,,2490000.000
AmortizationOfIntangibleAssets,,,24138000.000
BusinessCombinationAcquisitionRelatedCosts,,,2472000.000
CapitalLeasesIncomeStatementLeaseRevenue,,,6017000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,0.000,,
CommonStockDividendsPerShareCashPaid,0.000,0.000,0.450
ComprehensiveIncomeNetOfTax,,,35550000.000
CostOfGoodsSold,,,5092000.000
CostsAndExpenses,,,165847000.000
DeferredIncomeTaxExpenseBenefit,,,6593000.000
DepreciationDepletionAndAmortization,,,117880000.000
DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,,,-599000.000
DirectOperatingCosts,,,21954000.000
EarningsPerShareBasic,-42.100,-210.000,0.470
EarningsPerShareDiluted,-42.100,-210.000,0.470
EffectiveIncomeTaxRateContinuingOperations,,,0.164
GainLossOnDerivativeInstrumentsNetPretax,,,1498000.000
GainLossOnSaleOfLeasedAssetsNetOperatingLeases,,,5161000.000
GeneralAndAdministrativeExpense,4210.000,21000.000,22967000.000
GrossProfit,,,392000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-4210.000,-21000.000,36303000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,,43445000.000
IncomeTaxExpenseBenefit,0.000,0.000,7142000.000
IncreaseDecreaseInAccountsPayable,-10725.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,-3978000.000
IncreaseDecreaseInAccountsReceivable,,,-3353000.000
IncreaseDecreaseInAssetsHeldForSale,,,8893000.000
IncreaseDecreaseInOperatingCapital,,,9343000.000
IncreaseDecreaseInPrepaidExpense,-12632.000,,
IncreaseDecreaseInRestrictedCash,,,7334000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,0.000,0.000,292000.000
InterestExpense,,,63504000.000
NetCashProvidedByUsedInContinuingOperations,,,22244000.000
NetCashProvidedByUsedInFinancingActivities,0.000,,74846000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,0.000,,74846000.000
NetCashProvidedByUsedInInvestingActivities,0.000,,-215543000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,0.000,,-215543000.000
NetCashProvidedByUsedInOperatingActivities,0.000,,162941000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,0.000,,162941000.000
NetIncomeLoss,,-21000.000,
NetIncomeLossAttributableToNoncontrollingInterest,,,1692000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-4210.000,,34611000.000
NoncashMergerRelatedCosts,27567.000,,
NonoperatingIncomeExpense,,,-61863000.000
OperatingCostsAndExpenses,0.000,0.000,
OperatingExpenses,4210.000,21000.000,
OperatingIncomeLoss,-4210.000,-21000.000,105308000.000
OperatingLeasesIncomeStatementLeaseRevenue,,,259585000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,,,-3000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,,,510000.000
OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesTax,,,257000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,,,939000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,,,432000.000
OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,,,258000.000
OtherExpenses,0.000,0.000,
OtherNonoperatingIncomeExpense,0.000,0.000,742000.000
PaymentsForMergerRelatedCosts,27567.000,,
PaymentsForProceedsFromOtherInvestingActivities,,,405000.000
PaymentsOfDividendsCommonStock,,,33183000.000
PaymentsOfFinancingCosts,,,7517000.000
PaymentsToAcquireProductiveAssets,,,265706000.000
PaymentsToMinorityShareholders,,,4898000.000
ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,,,388253000.000
ProceedsFromSaleAndCollectionOfFinanceReceivables,,,15580000.000
ProceedsFromSaleOfProductiveAssets,,,34988000.000
ProvisionForDoubtfulAccounts,,,574000.000
RepaymentsOfDebtAndCapitalLeaseObligations,,,260475000.000
Revenues,0.000,0.000,
SalesRevenueGoodsNet,,,5484000.000
SalesRevenueNet,0.000,0.000,
ShareBasedCompensation,,,1057000.000
WeightedAverageNumberOfDilutedSharesOutstanding,100.000,100.000,74033000.000
WeightedAverageNumberOfSharesOutstandingBasic,100.000,100.000,73741000.000
WriteOffOfDeferredDebtIssuanceCost,,,0.000
