,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,1963885.000,6058639.000,6079000.000,6394000.000,6712000.000,6862000.000,7935000.000,6715000.000,7689000.000,7477000.000,8188000.000,8203000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,,,,,3410000.000,,,,4840000.000,,,
AccountsReceivableGrossCurrent,,,,3441000.000,2062000.000,2722000.000,,,3049000.000,,,
AccountsReceivableNet,,,,,1832000.000,,,,,,,
AccountsReceivableNetCurrent,2158217.000,1680448.000,2530000.000,3328000.000,,2606000.000,3730000.000,3298000.000,2760000.000,2138000.000,2127000.000,2220000.000
AccruedIncomeTaxes,,,,94000.000,,,,,,,,
AccruedIncomeTaxesCurrent,,,83000.000,,,,,,,,,
AccruedLiabilitiesCurrentAndNoncurrent,,,,,3302000.000,,,,2849000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,693000.000,,,,767000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,45000.000,,,,34000.000,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,80893.000,-1649.000,176000.000,-147000.000,-306000.000,-393000.000,-497000.000,-644000.000,-692000.000,-574000.000,-643000.000,-566000.000
AdditionalPaidInCapital,60671560.000,82959228.000,85438000.000,90367000.000,91248000.000,91489000.000,92841000.000,93114000.000,93600000.000,94347000.000,94713000.000,95078000.000
AllowanceForDoubtfulAccountsReceivableCurrent,16905.000,98618.000,116000.000,113000.000,230000.000,116000.000,,,289000.000,,,
Assets,6285061.000,39389259.000,37250000.000,36178000.000,25369000.000,25524000.000,27217000.000,25379000.000,7565000.000,6590000.000,6550000.000,6463000.000
AssetsCurrent,3542869.000,5517926.000,3757000.000,3784000.000,2676000.000,3217000.000,5240000.000,3593000.000,3522000.000,2653000.000,2697000.000,2726000.000
AssetsNoncurrent,2325916.000,33407478.000,33045000.000,32012000.000,22292000.000,21967000.000,21687000.000,21535000.000,3834000.000,3763000.000,3703000.000,3602000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,456099.000,,,,,,,,,,,
CapitalLeaseObligations,,,,,106000.000,,,,49000.000,,,
CapitalLeaseObligationsCurrent,,,,,17000.000,,,,25000.000,,,
CapitalLeaseObligationsNoncurrent,,,,,89000.000,,,,24000.000,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,93000.000,,,,45000.000,,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,49000.000,,,,25000.000,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,22000.000,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,35000.000,,,,24000.000,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,106000.000,,,,49000.000,,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,13000.000,,,,4000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipment,,,,,156000.000,,,,86000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassOtherPropertyPlantAndEquipmentNet,,,,,111000.000,,,,52000.000,,,
CapitalizedComputerSoftwareGross,,,,,104000.000,,,,98000.000,,,
CashAndCashEquivalentsAtCarryingValue,580356.000,3098462.000,965000.000,153000.000,618000.000,273000.000,1087000.000,29000.000,513000.000,329000.000,426000.000,448000.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,,23919000.000,23919000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000
CommonStockSharesIssued,71145659.000,81621978.000,80478648.000,80478648.000,80478648.000,80478648.000,80478648.000,80478648.000,82145314.000,82145314.000,82145314.000,82145314.000
CommonStockSharesOutstanding,71145659.000,81621978.000,80478648.000,80478648.000,80478648.000,80478648.000,80478648.000,80478648.000,82145314.000,82145314.000,82145314.000,82145314.000
CommonStockValue,71145.000,81862.000,81000.000,82000.000,81000.000,81000.000,81000.000,81000.000,81000.000,81000.000,81000.000,81000.000
ConvertibleDebtCurrent,260000.000,260000.000,,260000.000,260000.000,260000.000,260000.000,260000.000,260000.000,260000.000,260000.000,260000.000
DebtInstrumentInterestRateStatedPercentage,,,,0.120,,,,,,,,
DebtInstrumentUnamortizedDiscount,,,260000.000,,,1100000.000,900000.000,700000.000,,,,
DebtInstrumentUnamortizedDiscountPremiumNet,,,,,,1069000.000,881000.000,692000.000,503000.000,315000.000,126000.000,0.000
DeferredRevenue,,,,202000.000,304000.000,167000.000,93000.000,512000.000,591000.000,673000.000,667000.000,379000.000
DeferredRevenueCurrent,,711479.000,657000.000,,,,,,,,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,4176000.000,,,,10030000.000,,,
DeferredTaxAssetsGross,,,,,28300000.000,,,,38927000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,,,0.000,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,,,26065000.000,,,
DeferredTaxAssetsOther,,,,,355000.000,,,,754000.000,,,
DeferredTaxAssetsTaxDeferredExpense,,,,,1519000.000,,,,2078000.000,,,
DeferredTaxAssetsValuationAllowance,,,,,-28300000.000,,,,-38927000.000,,,
DividendsPayableCurrent,667587.000,1267457.000,1612000.000,2200000.000,2533000.000,2855000.000,3543000.000,4011000.000,4484000.000,4952000.000,5431000.000,5921000.000
EmployeeRelatedLiabilitiesCurrent,,4120695.000,3644000.000,,,,,,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,4100000.000,4000000.000,3700000.000,3200000.000,2700000.000,2400000000.000,1700000.000,1300000.000,900000.000
ExcessStockSharesAuthorized,,,,,,,,,,,61277365.000,63140997.000
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,,3206000.000,,,,814000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,1014000.000,,,,621000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,490000.000,,,,255000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,490000.000,,,,255000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,938000.000,,,,590000.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,1014000.000,,,,617000.000,,,
FiniteLivedIntangibleAssetsNet,,,,,7152000.000,,,,3152000.000,,,
FurnitureAndFixturesGross,,,,,112000.000,,,,98000.000,,,
Goodwill,810104.000,24199902.000,24243000.000,24184000.000,14953000.000,14896000.000,14854000.000,14842000.000,573000.000,569000.000,568000.000,534000.000
IncomeTaxesReceivable,231917.000,355972.000,,,0.000,,,,,,,
IntangibleAssetsNetExcludingGoodwill,1506068.000,9176359.000,8776000.000,7802000.000,7259000.000,7005000.000,6751000.000,6586000.000,3152000.000,3072000.000,2992000.000,2912000.000
InterestPayableCurrentAndNoncurrent,,,,,1079000.000,,,,2393000.000,,,
JuniorSubordinatedNotes,,,,2600000.000,,2600000.000,,,,,,
LeaseholdImprovementsGross,,,,,138000.000,,,,113000.000,,,
Liabilities,3717944.000,18947001.000,18163000.000,20678000.000,21581000.000,31299000.000,30247000.000,27790000.000,30359000.000,31390000.000,32635000.000,34625000.000
LiabilitiesAndStockholdersEquity,6285061.000,39389259.000,37250000.000,36178000.000,25369000.000,25524000.000,27217000.000,25379000.000,7565000.000,6590000.000,6550000.000,6463000.000
LiabilitiesCurrent,3707621.000,17155902.000,16375000.000,14923000.000,15477000.000,25261000.000,22030000.000,19391000.000,28839000.000,29688000.000,30751000.000,34620000.000
LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent,722749.000,,,,,,,,,,,
LongTermDebt,,,,8475000.000,,9839000.000,11866000.000,12351000.000,,14177000.000,15010000.000,16729000.000
LongTermDebtCurrent,353400.000,4997632.000,4300000.000,2720000.000,3021000.000,3801000.000,3649000.000,3952000.000,11579000.000,12475000.000,13126000.000,16725000.000
LongTermDebtNoncurrent,10323.000,1791099.000,1788000.000,5755000.000,6104000.000,6038000.000,8217000.000,8399000.000,1520000.000,1702000.000,1884000.000,4000.000
MachineryAndEquipmentGross,,,,,740000.000,,,,667000.000,,,
MinorityInterest,-311508.000,-203778.000,,,0.000,,,,,,,
NotesPayable,,,,,8046000.000,,,,10706000.000,,,
NotesPayableCurrent,,,,,1942000.000,,,,9186000.000,,,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,200000.000,,,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,100000.000,,,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,200000.000,,,
OtherAssetsCurrent,116280.000,383044.000,262000.000,303000.000,226000.000,338000.000,423000.000,266000.000,249000.000,186000.000,144000.000,59000.000
OtherAssetsNoncurrent,9744.000,31217.000,26000.000,26000.000,80000.000,66000.000,82000.000,107000.000,109000.000,122000.000,143000.000,156000.000
OtherTaxCarryforwardDeferredTaxAsset,,,,,22250000.000,,,,,,,
PreferredStockParOrStatedValuePerShare,0.001,,,,,,,,,,,
PreferredStockSharesAuthorized,1000000.000,,,3000000.000,,,,,,,,
PreferredStockSharesIssued,107500.000,,,,,,,,,,,
PreferredStockSharesOutstanding,107500.000,,,,,,,,,,,
PreferredStockValue,108.000,,,,,,,,,,,
PropertyPlantAndEquipmentGross,,,,,1094000.000,,,,976000.000,,,
PropertyPlantAndEquipmentNet,416276.000,463855.000,448000.000,382000.000,401000.000,340000.000,290000.000,251000.000,209000.000,174000.000,150000.000,135000.000
RetainedEarningsAccumulatedDeficit,-57945081.000,-62327073.000,-66309000.000,-74503000.000,-86936000.000,-96653000.000,-95156000.000,-94663000.000,-115484000.000,-118355000.000,-119937000.000,-122454000.000
RetentionPayable,,,,3313000.000,2907000.000,2111000.000,2213000.000,2075000.000,1982000.000,2011000.000,2086000.000,2120000.000
SecuredLongTermDebt,,,,,,4000000.000,,,,,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,,,,13200000.000,8900000.000,8900000.000,8900000.000,7800000.000,9600000.000,9600.000,9600.000,9600000.000
StockholdersEquity,2878625.000,20646036.000,19087000.000,15500000.000,3788000.000,-5775000.000,-3030000.000,-2411000.000,-22794000.000,-24800000.000,-26085000.000,-28161000.000
