,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,,,,,601000.000,483000.000
AccountsPayableCurrent,642.000,55985.000,69854.000,102434.000,68876.000,222344.000,130283.000,455550.000,953543.000,57034000.000,53837000.000
AccountsReceivableGrossCurrent,,,,,,,,,,90296000.000,82901000.000
AccountsReceivableNetCurrent,,,,,,,,,,113972000.000,107475000.000
AccruedInsuranceCurrent,,,,,,,,,,1096000.000,
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,26029000.000,21074000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,2593000.000,4200000.000
AdditionalPaidInCapital,24885.000,5473140.000,5473141.000,5473141.000,5473141.000,5473141.000,5529241.000,5913936.000,6513930.000,55162000.000,55162000.000
AllowanceForNotesAndLoansReceivableCurrent,,,,,,,,,,192000.000,480000.000
Assets,396407.000,46571143.000,46478415.000,46374870.000,46269998.000,46231060.000,46199240.000,46139860.000,46078646.000,206875000.000,199119000.000
AssetsCurrent,,567945.000,469866.000,360138.000,248288.000,194606.000,139322.000,89069.000,64220.000,155183000.000,148043000.000
AssetsHeldInTrustCurrent,,46003198.000,46008549.000,46014732.000,46021710.000,46036454.000,46059918.000,46050791.000,,,
AssetsHeldInTrustNoncurrent,,46003198.000,46008549.000,46014732.000,46021710.000,46036454.000,46059918.000,46050791.000,46014426.000,,
BillingsInExcessOfCostCurrent,,,,,,,,,,39190000.000,34115000.000
BusinessAcquisitionEquityInterestIssuedOrIssuableValueAssigned,,,,,,,,,,901000.000,
CapitalLeaseObligations,,,,,,,,,,3719000.000,3708000.000
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,1634000.000,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,9000.000,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,430000.000,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,936000.000,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,1206000.000,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,0.000,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,496000.000,
CapitalLeasesFutureMinimumPaymentsNetMinimumPayments1,,,,,,,,,,4215000.000,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,3719000.000,
Cash,89609.000,473695.000,397387.000,309233.000,218519.000,165805.000,119826.000,78804.000,63185.000,7406000.000,6291000.000
CashAndCashEquivalentsAtCarryingValue,,,,,,,,,,7406000.000,6291000.000
ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,,,,,,,,,,,15.000
ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,,,,,,,,,,1266670.000,600000.000
ClassOfWarrantOrRightOutstanding,,,,,,,,,,4665676.000,4665676.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,100000000.000,100000000.000
CommonStockSharesIssued,1150000.000,1848001.000,1848001.000,1848001.000,1848001.000,1848001.000,1853611.000,1892081.000,1952081.000,7454491.000,7454491.000
CommonStockSharesOutstanding,1150000.000,1848001.000,1848001.000,1848001.000,1848001.000,1848001.000,1853611.000,1892081.000,1952081.000,7454491.000,7454491.000
CommonStockValue,115.000,185.000,185.000,185.000,185.000,185.000,185.000,189.000,195.000,1000.000,1000.000
