,2011-09-30,2011-12-31,2012-03-31,2012-09-30
AccountsPayableCurrent,42239000.000,46450000.000,48947000.000,
AccountsPayableTradeCurrent,,,,52231000.000
AccountsReceivableGrossCurrent,,,,276334000.000
AccountsReceivableNetCurrent,223316000.000,251460000.000,256477000.000,243913000.000
AccruedIncomeTaxesCurrent,16641000.000,18695000.000,18863000.000,19042000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-4975000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,11152000.000,12329000.000,13150000.000,12812000.000
AdditionalPaidInCapital,44406000.000,50148000.000,50306000.000,49580000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,32421000.000
Assets,261180000.000,299850000.000,303399000.000,289462000.000
AssetsCurrent,251723000.000,283747000.000,286130000.000,271402000.000
AssetsNoncurrent,9457000.000,16103000.000,17269000.000,18060000.000
BusinessAcquisitionContingentConsiderationAtFairValue,,,,1000000.000
CashAndCashEquivalentsAtCarryingValue,14318000.000,18850000.000,12166000.000,9324000.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,12333264.000,12333264.000,12333264.000,12333264.000
CommonStockSharesOutstanding,12333264.000,12333264.000,12333264.000,12333264.000
CommonStockValue,12000.000,12000.000,12000.000,12000.000
CustomerDepositsCurrent,2343000.000,2684000.000,2901000.000,2515000.000
DueFromRelatedPartiesCurrent,1524000.000,1534000.000,1544000.000,1540000.000
DueToRelatedPartiesCurrent,1818000.000,1831000.000,1843000.000,1838000.000
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,111248.000
Goodwill,3119000.000,4268000.000,4268000.000,4268000.000
GroundLeasesAccumulatedAmortization,,,,149000.000
InventoryGross,,,,11050000.000
InventoryNet,6291000.000,6755000.000,9799000.000,10151000.000
InventoryRawMaterials,,,,1000.000
InventoryValuationReserves,,,,899000.000
Liabilities,,,,159214000.000
LiabilitiesAndStockholdersEquity,261180000.000,299850000.000,303399000.000,289462000.000
LiabilitiesCurrent,128873000.000,157084000.000,159175000.000,159214000.000
LoansPayableToBankCurrent,13168000.000,14941000.000,15039000.000,11606000.000
MinorityInterest,,,,1460000.000
OperatingLeasesFutureMinimumPaymentsReceivable,,,,1978000.000
OperatingLeasesFutureMinimumPaymentsReceivableCurrent,,,,472000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFiveYears,,,,50000.000
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,66000.000
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,173000.000
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,1217000.000
OtherAssetsCurrent,4564000.000,2797000.000,3579000.000,4510000.000
OtherLiabilitiesCurrent,,35254000.000,38304000.000,
PreferredStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,,,0.000
PreferredStockValue,,,,0.000
PrepaidExpenseCurrent,1710000.000,2351000.000,2565000.000,
PrepaidExpenseCurrentAndNoncurrent,,,,1964000.000
PrepaidExpenseOtherNoncurrent,2567000.000,2571000.000,2574000.000,2540000.000
PropertyPlantAndEquipmentGross,,,,16227000.000
PropertyPlantAndEquipmentNet,3771000.000,9264000.000,10427000.000,11252000.000
RetainedEarningsAppropriated,5115000.000,6871000.000,6871000.000,6871000.000
RetainedEarningsUnappropriated,71622000.000,73406000.000,73885000.000,59513000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,498135.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,11.070
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,,,,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingNumber,,,,322692.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingWeightedAverageExercisePrice,,,,11.070
StockholdersEquity,132307000.000,142766000.000,144224000.000,128788000.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,,130248000.000
