,2011-01-29,2011-07-30,2011-10-29,2012-07-28,2012-10-27,2013-01-26,2013-04-27,2013-07-27,2013-10-26,2014-01-25,2014-04-26,2014-07-26,2014-10-25,2015-01-24,2015-04-25,2015-10-31,2016-01-30,2016-07-30,2016-10-29,2017-01-28,2017-04-29
AdjustmentForAmortization,,3665000.000,,5071000.000,,,,4396000.000,,,,4792000.000,,,,,,11295000.000,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,,,,899000.000,941000.000,1079000.000,1453000.000,1499000.000,-2898000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-14889000.000,,6972000.000,,,,98141000.000,,,,-4168000.000,,,,,,-47475000.000,,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,0.000,,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,,,,,,,,,,,,,,,,0.000,,,
CommonStockDividendsPerShareDeclared,0.100,0.120,0.120,0.140,0.140,0.140,0.160,0.160,0.160,0.160,0.200,0.200,0.200,0.200,0.220,0.220,0.220,0.240,0.240,0.240,0.260
ComprehensiveIncomeNetOfTax,,46600000.000,39917000.000,36224000.000,54030000.000,50854000.000,61874000.000,37538000.000,56679000.000,63579000.000,43021000.000,58290000.000,13095000.000,1752000.000,64408000.000,42799000.000,38203000.000,19082000.000,32192000.000,31059000.000,63855000.000
CostOfRevenue,543775000.000,569146000.000,575892000.000,603525000.000,586594000.000,615568000.000,640756000.000,598607000.000,709403000.000,771218000.000,786209000.000,763304000.000,797503000.000,760753000.000,815254000.000,1058311000.000,1060989000.000,1015258000.000,1099281000.000,1067657000.000,1109534000.000
Depreciation,,5417000.000,,6414000.000,,,,6580000.000,,,,6699000.000,,,,,,9064000.000,,,
DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,-2809000.000,,,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,,,,,,,,,,,,,,,,0.000,0.000,0.000,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,,,,,,,,,,0.000,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,15752000.000,-1192000.000,,,,
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,,-7142000.000,-750000.000,,,,
DiscontinuedOperationTaxEffectOfIncomeLossFromDisposalOfDiscontinuedOperation,,,,,,,,,,,,,,,,22894000.000,-442000.000,,,,
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,,,,,,,,,,,,,,24486000.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,,,,,,,,,,,,,22915000.000,0.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,37693000.000,0.000,,,,
EarningsPerShareBasic,0.470,0.420,0.430,0.450,0.440,0.530,0.620,0.450,0.420,0.560,0.560,0.510,0.540,0.550,0.660,0.360,0.590,0.410,0.480,0.260,0.650
EarningsPerShareDiluted,0.470,0.420,0.430,0.450,0.440,0.520,0.620,0.450,0.410,0.560,0.550,0.500,0.540,0.550,0.650,0.360,0.590,0.400,0.480,0.260,0.650
EffectOfExchangeRateOnCashAndCashEquivalents,,-1843000.000,,-4407000.000,,,,-2180000.000,,,,2258000.000,,,,,,-3163000.000,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,,,,0.367,0.334,0.325,0.359,0.232,
EmployeeStockOwnershipPlanESOPCompensationExpense,,5700000.000,,5700000.000,,,,5700000.000,,,,,3000000.000,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,388000.000,,434000.000,,,,553000.000,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,388000.000,,434000.000,,,,553000.000,,,,512000.000,,,,,,0.000,,,
GoodwillAcquiredDuringPeriod,,0.000,,,,,,,,,,0.000,,,,,,,,,
GoodwillTranslationAndPurchaseAccountingAdjustments,,266000.000,,1912000.000,,,,-1599000.000,,,,691000.000,,,,,,,,,
GrossProfit,280875000.000,278276000.000,280983000.000,285700000.000,280599000.000,300293000.000,324177000.000,281518000.000,289431000.000,311461000.000,315868000.000,296225000.000,305822000.000,302559000.000,333600000.000,330899000.000,339864000.000,317178000.000,318960000.000,329761000.000,335498000.000
IncomeLossFromContinuingOperations,,,,,,,,,,,,,,,,42563000.000,57190000.000,38906000.000,45756000.000,27769000.000,61357000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,,,,,,,,,,67263000.000,85925000.000,57618000.000,71328000.000,36148000.000,85787000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,86284000.000,76858000.000,77044000.000,73701000.000,69417000.000,81800000.000,96199000.000,72157000.000,67691000.000,87941000.000,85123000.000,77488000.000,83437000.000,82561000.000,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,,,0.430,0.600,0.410,0.480,0.290,0.650
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,,,0.430,0.600,0.400,0.480,0.290,0.650
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,,,-7142000.000,-750000.000,0.000,0.000,-3229000.000,334000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,,,-0.070,-0.010,0.000,0.000,-0.030,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,,,-0.070,-0.010,0.000,0.000,-0.030,
IncomeTaxExpenseBenefit,30888000.000,28248000.000,28090000.000,26163000.000,23875000.000,28170000.000,32637000.000,26265000.000,25663000.000,30920000.000,29452000.000,27199000.000,29659000.000,27885000.000,34667000.000,24700000.000,28735000.000,18712000.000,25572000.000,8379000.000,24430000.000
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,,,,,,,,,,,,,,,,-2406000.000,
IncreaseDecreaseInOperatingCapital,,,,9206000.000,,,,39896000.000,,,,-612000.000,,,,,,140771000.000,,,
IncreaseDecreaseInOtherOperatingCapitalNet,,234000.000,,,,,,,,,,,,,,,,,,,
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,709000.000,648000.000,748000.000,709000.000,766000.000,-1446000.000,892000.000,899000.000,894000.000,-1769000.000,853000.000,574000.000,698000.000,-1420000.000,660000.000,595000.000,629000.000,614000.000,622000.000,-1195000.000
InterestExpense,6380000.000,6353000.000,6169000.000,9568000.000,9127000.000,9113000.000,8589000.000,8567000.000,8777000.000,9237000.000,9132000.000,8768000.000,8544000.000,8513000.000,7868000.000,17154000.000,10634000.000,10162000.000,10097000.000,11400000.000,11401000.000
