,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,230522.000,419095.000,663333.000,686785.000,817034.000,1114139.000,2139988.000,1809830.000,1962140.000,2004712.000,2040986.000,1082370.000,1124669.000,979913.000
AccountsPayableRelatedPartiesCurrent,,,,,,72878.000,,,,238344.000,192250.000,13950.000,76560.000,370385.000
AccruedLiabilitiesCurrent,,,,,,,,,,11704.000,14630.000,2959.000,2992.000,5984.000
AdditionalPaidInCapital,41647979.000,42547487.000,42717337.000,43219472.000,43196352.000,43274539.000,43289130.000,43303721.000,43309895.000,43316055.000,43322229.000,43720569.000,43730330.000,43740178.000
Assets,11946802.000,12407459.000,12156733.000,12344248.000,12092590.000,11962233.000,1234142.000,451381.000,345843.000,303499.000,94332.000,91780.000,36359.000,33041.000
AssetsCurrent,1699455.000,2159027.000,1910929.000,2095144.000,1846207.000,1718470.000,1198149.000,417938.000,314951.000,277995.000,71379.000,70316.000,16031.000,13534.000
CapitalizedCostsAccumulatedDepreciationDepletionAmortizationAndValuationAllowanceForRelatingToOilAndGasProducingActivities,,,,,,11163034.000,,,,,,,,
CapitalizedCostsOilAndGasProducingActivitiesNet,,,,,,0.000,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,173474.000,605784.000,301716.000,372532.000,152135.000,46058.000,1128149.000,340744.000,295285.000,277995.000,64166.000,69076.000,16031.000,13534.000
CommitmentsAndContingencies,,,,,,,,,,,,,,1792115.000
CommonStockParOrStatedValuePerShare,0.001,0.001,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,150000000.000,150000000.000,,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000,150000000.000
CommonStockSharesIssued,61868709.000,61868709.000,,67868709.000,67868709.000,68118709.000,68118709.000,68118709.000,68118709.000,68133709.000,68133709.000,76133709.000,76133709.000,76183709.000
CommonStockSharesOutstanding,61868709.000,58793709.000,,67868709.000,67868709.000,68118709.000,68118709.000,68118709.000,68118709.000,68383709.000,68133709.000,76383704.000,76383709.000,76533709.000
CommonStockValue,61869.000,61869.000,65869.000,67869.000,67869.000,68119.000,68119.000,68119.000,68119.000,68134.000,68134.000,76134.000,76134.000,76184.000
CostMethodInvestments,,,,,,,,,,,,,,0.000
DebtInstrumentConvertibleConversionPrice1,,,,,,,,,,0.250,0.250,,,0.250
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,20301.000,17378.000,14167.000
DeferredTaxAssetsNetNoncurrent,,,,,,0.000,,,,0.000,,,,0.000
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,12013183.000,,,,16339012.000,,,,16271073.000
DeferredTaxAssetsOther,,,,,,350000.000,,,,,,,,
DeferredTaxAssetsValuationAllowanceNoncurrent,,,,,,12363183.000,,,,16869791.000,,,,16831312.000
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,221504.000,,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,,,,46661.000,50992.000,90646.000,76055.000,61745.000,55571.000,49397.000,43223.000,37049.000,30874.000,29000.000
Liabilities,,,,,,,,,,,,1551478.000,1636987.000,
LiabilitiesAndStockholdersEquity,11946802.000,12407459.000,12156733.000,12344248.000,12092590.000,11962233.000,1234142.000,451381.000,345843.000,303499.000,94332.000,91780.000,36359.000,33041.000
LiabilitiesCurrent,230522.000,,663333.000,686785.000,817034.000,1187017.000,2289988.000,1959830.000,2112140.000,2404760.000,2397866.000,1426268.000,1558625.000,1760811.000
LongTermNotesPayable,,,,,,,,,,,,125210.000,78362.000,31304.000
NotesPayableCurrent,,,,,,,,,,,,176989.000,204404.000,254529.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,,,,150000.000,,,,150000.000
NotesPayableRelatedPartiesNoncurrent,,,,,,,150000.000,150000.000,150000.000,,150000.000,150000.000,150000.000,
OilAndGasPropertyFullCostMethodNet,10205220.000,10205220.000,10205220.000,10205220.000,10205220.000,10205220.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,22466.000
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,22466.000
OperatingLossCarryforwards,,,,39500000.000,39800000.000,34300000.000,45200000.000,45700000.000,46000000.000,60000000.000,60000000.000,60000000.000,60000000.000,60000000.000
OtherAssetsCurrent,25981.000,53243.000,109213.000,222612.000,194072.000,172412.000,70000.000,77194.000,19666.000,0.000,7213.000,1240.000,,
PropertyPlantAndEquipmentNet,31074.000,28444.000,25815.000,29116.000,26395.000,23775.000,21225.000,18675.000,16125.000,13575.000,11024.000,9535.000,8399.000,7578.000
ReceivableFromShareholdersOrAffiliatesForIssuanceOfCapitalStock,,,,,,,,,,,,225000.000,156000.000,156000.000
RestrictedCashAndCashEquivalentsAtCarryingValue,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,0.000,0.000,0.000,0.000,,,,
RetainedEarningsAccumulatedDeficit,-37813568.000,-38440992.000,-39109806.000,-39449878.000,-39808665.000,-40387442.000,-52233095.000,-52700289.000,-52964311.000,-53305450.000,-53513897.000,-52851401.000,-53071092.000,-53239436.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,,,,1816667.670,2166667.000,1550000.000,1550000.000,1733333.000,1833333.000,1866667.000,1866667.000,,,2000000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,,,,0.950,0.850,0.660,0.660,0.610,0.590,0.580,0.580,0.580,0.570,0.560
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,,,,2400000.000,2700000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2100000.000,2400000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,,,,0.770,0.710,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.550,0.490
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
