,2011-04-30,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01,2015-01-31,2015-05-02
AllocatedShareBasedCompensationExpense,,4700000.000,6300000.000,,,,,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,17972000.000,,,,14507000.000,,,19180000.000,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-122349000.000,,,,-44054000.000,,,-86529000.000,,,,-74016000.000,,,,-31370000.000
ComprehensiveIncomeNetOfTax,,24807000.000,32297000.000,,28827000.000,30835000.000,41055000.000,20749000.000,35580000.000,41318000.000,6406000.000,5369000.000,32868000.000,29603000.000,-2691000.000,14132000.000
CostOfGoodsAndServicesSold,223676000.000,251400000.000,239763000.000,289511000.000,243040000.000,262471000.000,258149000.000,253941000.000,288921000.000,291312000.000,316009000.000,275400000.000,309055000.000,306863000.000,351188000.000,285068000.000
DeferredIncomeTaxExpenseBenefit,6410000.000,,,,14630000.000,,,8538000.000,,,,-2591000.000,,,,-12095000.000
DefinedBenefitPlanAmortizationOfGainsLosses,,-24000.000,-24000.000,,-175000.000,-175000.000,-175000.000,-157000.000,-158000.000,-158000.000,-127000.000,,,,,
DefinedBenefitPlanExpectedReturnOnPlanAssets,,428000.000,428000.000,,377000.000,378000.000,377000.000,322000.000,323000.000,323000.000,276000.000,,,,,
DefinedBenefitPlanInterestCost,,416000.000,416000.000,,437000.000,438000.000,437000.000,360000.000,360000.000,360000.000,338000.000,,,,,
DefinedBenefitPlanNetPeriodicBenefitCost,,12000.000,12000.000,,235000.000,235000.000,525000.000,195000.000,195000.000,195000.000,189000.000,,,,,
DefinedBenefitPlanRecognizedNetGainLossDueToSettlements1,,,,,,,-290000.000,,,0.000,,,,,,
DepreciationAndAmortization,23026000.000,,,,,,,,,,,,,,,
DepreciationDepletionAndAmortization,,,,,23302000.000,,,25304000.000,,,,28607000.000,,,,27362000.000
EarningsPerShareBasic,0.520,0.480,0.620,0.040,0.590,0.640,0.850,0.450,0.760,0.900,0.100,0.110,0.700,0.650,0.010,0.300
EarningsPerShareDiluted,0.510,0.470,0.610,0.050,0.580,0.630,0.840,0.440,0.760,0.890,0.100,0.110,0.700,0.650,-0.000,0.290
EffectOfExchangeRateOnCashAndCashEquivalents,,,,,,,,-39000.000,,,,14000.000,,,,-179000.000
EffectiveIncomeTaxRateContinuingOperations,,0.399,,,,,,,,,,,,,,
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,6818000.000,,,,5353000.000,,,1175000.000,,,,1157000.000,,,,2515000.000
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,1093000.000,,,,-750000.000,,,,-2495000.000
GainLossOnSaleOfPropertyPlantEquipment,-212000.000,,,,-387000.000,,,-930000.000,,,,-232000.000,,,,-954000.000
GrossProfit,299952000.000,306801000.000,324240000.000,277150000.000,317371000.000,332401000.000,354399000.000,320565000.000,349277000.000,366220000.000,307246000.000,315192000.000,339605000.000,339942000.000,296215000.000,312658000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,45874000.000,41243000.000,54298000.000,3032000.000,45573000.000,52561000.000,66904000.000,34053000.000,60476000.000,70043000.000,5391000.000,8745000.000,54700000.000,47062000.000,108000.000,23230000.000
IncomeTaxExpenseBenefit,18560000.000,16451000.000,22018000.000,852000.000,16841000.000,21826000.000,26156000.000,13141000.000,24827000.000,28854000.000,711000.000,3562000.000,22021000.000,17206000.000,-154000.000,9678000.000
IncomeTaxesPaid,7405000.000,,,,10162000.000,,,11922000.000,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-33208000.000,,,,-10941000.000,,,-43725000.000,,,,-30817000.000,,,,-4925000.000
IncreaseDecreaseInAccountsReceivable,10595000.000,,,,10192000.000,,,14558000.000,,,,7502000.000,,,,18632000.000
IncreaseDecreaseInFinishedGoodsAndWorkInProcessInventories,30003000.000,,,,30069000.000,,,48988000.000,,,,43197000.000,,,,22508000.000
IncreaseDecreaseInIncomeTaxesReceivable,-120000.000,,,,-2725000.000,,,460000.000,,,,-62000.000,,,,-3000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,,,,,,7000.000,,,,-852000.000
IncreaseDecreaseInOtherOperatingCapitalNet,-4037000.000,,,,3639000.000,,,-2198000.000,,,,,,,,
IncreaseDecreaseInOtherOperatingLiabilities,,,,,,,,,,,,-3607000.000,,,,-4108000.000
