,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30
AccruedIncomeTaxes,3843000.000,0.000,5962000.000,23125000.000,1462000.000,0.000,0.000,19861000.000,6708000.000,0.000,10067000.000,0.000,0.000,0.000,3336000.000,42000.000,0.000
AccruedInvestmentIncomeReceivable,85687000.000,89772000.000,87875000.000,92075000.000,90176000.000,93727000.000,92665000.000,96355000.000,95279000.000,96847000.000,95367000.000,98564000.000,95816000.000,100256000.000,96127000.000,101545000.000,99438000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,54909000.000,58112000.000,53176000.000,60474000.000,64725000.000,78751000.000,76786000.000,75412000.000,41663000.000,39812000.000,38080000.000,47994000.000,56670000.000,47717000.000,41786000.000,50792000.000,27410000.000
AdditionalPaidInCapital,38351000.000,38041000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,37767000.000,38116000.000,38116000.000,38116000.000,38116000.000,38116000.000
AllowanceForLoanAndLeaseLossesRealEstate,4001000.000,4001000.000,4571.000,4571000.000,0.000,0.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000,650000.000
AmountAvailableForDividendDistributionWithoutPriorApprovalFromRegulatoryAgency,,,,,91900000.000,91900000.000,100500000.000,,100500000.000,,,,,,,,
Assets,9262430000.000,9502142000.000,9727999000.000,9884605000.000,9955461000.000,10166094000.000,10263858000.000,10476501000.000,10512777000.000,10668468000.000,10830416000.000,10912617000.000,11096081000.000,11259076000.000,11351892000.000,11462003000.000,11515294000.000
AssetsFairValueDisclosure,,,,,2820314000.000,2909200000.000,2883891000.000,,2891768000.000,2871806000.000,2820858000.000,2816578000.000,2945964000.000,2834692000.000,2842967000.000,2950677000.000,2913116000.000
AssetsHeldByInsuranceRegulators,,,,,,,16697000.000,,,,16701000.000,,,,16568000.000,,
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,175438000.000,152691000.000,,167900000.000,118021000.000
AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,6982000.000,9402000.000,,5586000.000,22811000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,2607607000.000,,2522950000.000,2614493000.000,2563976000.000,2577275000.000,2674761000.000,2728343000.000
AvailableForSaleEquitySecuritiesAmortizedCostBasis,,,,,,,,,,10643000.000,,,,,,,
AvailableForSaleSecurities,2493163000.000,2589228000.000,2624953000.000,2738151000.000,2754759000.000,2821367000.000,2826001000.000,2904202000.000,2769878000.000,2752530000.000,2651544000.000,2681662000.000,2799450000.000,2724880000.000,2728680000.000,2854690000.000,2840589000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainLossBeforeTax,,,,,,,,,,,,,181022000.000,157906000.000,148083000.000,172864000.000,122658000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,7248000.000,9831000.000,9477000.000,5742000.000,23062000.000
