,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsAndNotesReceivableNet,50610000.000,48864000.000,11206000.000,11163000.000,9972000.000,7967000.000,8539000.000,11669000.000,11778000.000,11456000.000,10733000.000,12208000.000,10732000.000,12109000.000,13299000.000,9513000.000,10828000.000,12635000.000,13656000.000,12215000.000,27683000.000,25426000.000,20530000.000
AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,30732000.000,30936000.000,38193000.000,40073000.000,34751000.000,26936000.000,34433000.000,53095000.000,76668000.000,55493000.000,72577000.000,87415000.000,86668000.000,51102000.000,56700000.000,66049000.000,71739000.000,48693000.000,56971000.000,84641000.000,109278000.000,119803000.000,128772000.000
AccumulatedAmortizationDeferredFinanceCosts,,1415000.000,2150000.000,2421000.000,2624000.000,2285000.000,2530000.000,2784000.000,2621000.000,2916000.000,1589000.000,1927000.000,2286000.000,,3001000.000,3359000.000,3388000.000,,2140000.000,1867000.000,2264000.000,,
AccumulatedAmortizationOfDebtIssuanceCostsLineOfCreditArrangements,,,,,,,,,,,,,,,,,,1598000.000,1598000.000,2033000.000,,2601000.000,2691000.000
AccumulatedDistributionsInExcessOfNetIncome,140553000.000,291976000.000,290261000.000,285508000.000,260104000.000,211623000.000,206995000.000,158308000.000,164721000.000,173752000.000,190857000.000,187773000.000,180757000.000,190903000.000,200279000.000,163994000.000,124435000.000,118557000.000,127602000.000,132766000.000,1214114000.000,1257697000.000,1114662000.000
AdditionalPaidInCapitalCommonStock,686108000.000,687809000.000,688903000.000,689194000.000,690024000.000,689176000.000,825777000.000,1420810000.000,1420951000.000,1510409000.000,1514959000.000,1720559000.000,1720972000.000,1720506000.000,1721560000.000,1721856000.000,1722224000.000,1722020000.000,1723131000.000,1723552000.000,3407430000.000,3595581000.000,3604036000.000
AllowanceForDoubtfulAccountsPremiumsAndOtherReceivables,5423000.000,2738000.000,2213000.000,1207000.000,1743000.000,1734000.000,1700000.000,1883000.000,1827000.000,1897000.000,1335000.000,1635000.000,1635000.000,,2006000.000,1736000.000,1353000.000,1467000.000,1467000.000,1128000.000,1167000.000,1410000.000,1425000.000
AllowanceForDoubtfulAccountsReceivable,,,,,717000.000,,,,832000.000,,,,1229000.000,,,,939000.000,,,,753000.000,,
Assets,1294376000.000,1199634000.000,1135315000.000,1199101000.000,1124242000.000,1096444000.000,1200788000.000,2263766000.000,2273206000.000,2294011000.000,2279500000.000,2533660000.000,2667330000.000,2684661000.000,2685466000.000,2637607000.000,2597803000.000,2610408000.000,2622995000.000,2760734000.000,4171607000.000,4206289000.000,4136046000.000
AssetsHeldForSaleLongLived,,,,174054000.000,,1866000.000,51301000.000,2694000.000,24554000.000,11463000.000,11396000.000,,,,,,,,,,,,
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,7246000.000,,,203735000.000,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,12155000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,63445000.000,,,,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationTangibleAssets,,,,,51726000.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,5634000.000,4002000.000,3009000.000,5469000.000,176892000.000,6042000.000,4925000.000,5408000.000,975000.000,29080000.000,6257000.000,7210000.000,0.000,4388000.000,1972000.000,5331000.000,2003000.000,5464000.000,946000.000,97241000.000,35687000.000,35755000.000,16420000.000
CommitmentsAndContingencies,,,,,,,,,0.000,,,,0.000,,,,0.000,,,,,,
CommonStockParOrStatedValuePerShare,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
CommonStockSharesAuthorized,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,250000000.000,350000000.000,350000000.000,,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,350000000.000,700000000.000,700000000.000,700000000.000
CommonStockSharesIssued,107283665.000,107709513.000,107785195.000,107705782.000,107660080.000,107540460.000,124257723.000,193230213.000,193236454.000,201992661.000,202043854.000,220078986.000,220078986.000,,220255502.000,220255502.000,220255502.000,220436378.000,220436378.000,220498850.000,403746938.000,429225700.000,430296523.000
CommonStockValue,107284000.000,107710000.000,107785000.000,107706000.000,107660000.000,107697000.000,124258000.000,193230000.000,193236000.000,201993000.000,202044000.000,220079000.000,220083000.000,220172000.000,220256000.000,220256000.000,220256000.000,220436000.000,220501000.000,220499000.000,403747000.000,429226000.000,430297000.000
ContractualObligation,,,,,,,,,,,,,,,,,,,,,135700000.000,,
CostMethodInvestments,,5868000.000,5868000.000,5380000.000,0.000,,,,,,,,,,,,,,,,,,
DebtInstrumentBasisSpreadOnVariableRate,,,,,0.015,,,,,,,,,,,,,,,,,,
DebtInstrumentCarryingAmount,,,,,,,,,,,,,,,,,,770162000.000,779704000.000,792866000.000,1378676000.000,1241571000.000,1024950000.000
DebtInstrumentFairValue,,553300000.000,483700000.000,539900000.000,,364800000.000,359600000.000,746400000.000,,610200000.000,701200000.000,711300000.000,,898300000.000,881000000.000,806000000.000,,795500000.000,807500000.000,915000000.000,,1300000000.000,1000000000.000
DebtInstrumentUnamortizedPremium,,,,,,,,,,,,,,,,,,,,,6792000.000,3601000.000,750000.000
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,,,,,,,,,,,,,,,2755000.000,2537000.000,2320000.000,2182000.000,1824000.000,1780000.000
DeferredFinanceCostsNet,,4459000.000,4248000.000,3976000.000,3704000.000,3185000.000,2940000.000,4379000.000,4176000.000,3883000.000,6750000.000,6418000.000,6878000.000,6529000.000,6171000.000,5805000.000,5455000.000,-2351000.000,-2219000.000,-3488000.000,4548000.000,4444000.000,6081000.000
DeferredGainOnSaleOfProperty,4039000.000,3921000.000,,,,,,,,,,,,,,,,,,,,,
DeferredRentReceivablesNet,,,39630000.000,37840000.000,39378000.000,33856000.000,34707000.000,37140000.000,39969000.000,46963000.000,51555000.000,52985000.000,57939000.000,64161000.000,63755000.000,63738000.000,67258000.000,70790000.000,74224000.000,60094000.000,39464000.000,39833000.000,47240000.000
DeferredRevenue,,,13204000.000,12498000.000,,,,,,,,,,,,,,,,,,,
DeferredRevenueCurrent,,,,,,11591000.000,25785000.000,21781000.000,25754000.000,24781000.000,23681000.000,24156000.000,23277000.000,22822000.000,23290000.000,24132000.000,29788000.000,29959000.000,34158000.000,34604000.000,33304000.000,35401000.000,34743000.000
DeferredTaxAssetsEquityMethodInvestments,,,,,7846000.000,,,,7361000.000,,,,2441000.000,,,,928000.000,,,,-188000.000,,
DeferredTaxAssetsGross,,,,,78980000.000,,,,79341000.000,,,,2441000.000,,,,1608000.000,,,,326000.000,,
DeferredTaxAssetsLiabilitiesNet,,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,,,0.000,,
DeferredTaxAssetsOther,,,,,323000.000,,,,364000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsTaxCreditCarryforwardsAlternativeMinimumTax,,,,,63000.000,,,,63000.000,,,,,,,,,,,,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,2126000.000,,,,2089000.000,,,,0.000,,,,,,,,,,
DeferredTaxAssetsValuationAllowance,,,,,78980000.000,,,,79341000.000,,,,2441000.000,,,,1608000.000,,,,326000.000,,
DevelopmentInProcess,8646000.000,15008000.000,19078000.000,24668000.000,25209000.000,25629000.000,5819000.000,14576000.000,21681000.000,34816000.000,56760000.000,76772000.000,91615000.000,10101000.000,16207000.000,53118000.000,27890000.000,41871000.000,62567000.000,111768000.000,162387000.000,203509000.000,203562000.000
DisposalGroupIncludingDiscontinuedOperationLongLivedAssets,,,,,,,,,,,,181116000.000,0.000,,86775000.000,,,,,,,,
DividendsPayableCurrentAndNoncurrent,,,,,,,,,,,,,,,,,,,,,,25135000.000,25212000.000
EquityMethodInvestmentSummarizedFinancialInformationAssets,,1090351000.000,1070064000.000,1076500000.000,950013000.000,1151920000.000,1145968000.000,653828000.000,657384000.000,657432000.000,661305000.000,661206000.000,618580000.000,632286000.000,648686000.000,646188000.000,644880000.000,663350000.000,667328000.000,691409000.000,930904000.000,905381000.000,784970000.000
