,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivitiesOther,-203000.000,,,,,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,9848000.000,,,,8504000.000,,,,3737000.000
AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,275000.000,,,,,,,,
AllocatedShareBasedCompensationExpense,,2966000.000,2802000.000,,8504000.000,2877000.000,2629000.000,3435000.000,3737000.000
AmortizationOfFinancingCosts,1515000.000,,,,1716000.000,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-69015000.000,,,,-137028000.000,,,,-11193000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,0.000,,,,0.000,,,,0.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,-4719000.000,,,,-3099000.000,,,,79000.000
ComprehensiveIncomeNetOfTax,,-39865000.000,-9430000.000,,5482000.000,-65168000.000,-53717000.000,9069000.000,62943000.000
CostsAndExpenses,146269000.000,193700000.000,135347000.000,78730000.000,102280000.000,153837000.000,138971000.000,73446000.000,17706000.000
DepreciationDepletionAndAmortization,86670000.000,95338000.000,66730000.000,59164000.000,41829000.000,44894000.000,29926000.000,57168000.000,36402000.000
DerivativeGainLossOnDerivativeNet,0.000,0.000,0.000,0.000,,,,,
EarningsPerShareBasic,,,,,,,,,0.320
EarningsPerShareBasicAndDiluted,,-0.320,-0.060,,-0.030,-0.470,-0.400,-0.000,
EarningsPerShareDiluted,,,,,,,,,0.280
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedPeriodForRecognition,,,,,2.000,1.000,,,
ExplorationExpense,12778000.000,47896000.000,18158000.000,2910000.000,8019000.000,65849000.000,48895000.000,5231000.000,10092000.000
GainLossOnSaleOfOilAndGasProperty,-900000.000,0.000,0.000,1800000.000,0.000,799000.000,0.000,39654000.000,76824000.000
GainsLossesOnExtinguishmentOfDebt,,,,,,,-5955000.000,,
GeneralAndAdministrativeExpense,15952000.000,11223000.000,11877000.000,10419000.000,14933000.000,11716000.000,12111000.000,14217000.000,15278000.000
ImpairmentOfOilAndGasProperties,,29200000.000,11300000.000,,7100000.000,4600000.000,0.000,,19100000.000
IncomeLossFromContinuingOperations,-14534000.000,-37866000.000,2411000.000,43385000.000,8595000.000,-63333000.000,-53062000.000,10767000.000,63756000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-14534000.000,-37866000.000,2411000.000,43385000.000,8595000.000,-63333000.000,-53062000.000,10767000.000,63756000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.310,-0.050,,-0.010,-0.460,-0.390,0.000,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,0.330
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,0.290
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,-1244000.000,-1989000.000,-1489000.000,-4642000.000,-3103000.000,-1825000.000,-645000.000,-1688000.000,-803000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.010,-0.010,,-0.020,-0.010,-0.010,0.000,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,-0.010
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,-0.010
IncomeTaxExpenseBenefit,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-20219000.000,,,,-9888000.000,,,,7604000.000
IncreaseDecreaseInAccountsReceivable,-14695000.000,,,,-8373000.000,,,,4397000.000
