,2011-07-30,2011-10-29,2012-01-28,2012-04-28,2012-07-28,2012-10-27,2013-02-02,2013-05-04,2013-08-03,2013-11-02,2014-02-01,2014-05-03,2014-08-02,2014-11-01
AccountsPayableOtherCurrent,14221000.000,11409000.000,8269000.000,11747000.000,11828000.000,13369000.000,18116000.000,17470000.000,10410000.000,11361000.000,8814000.000,8148000.000,7780000.000,7189000.000
AccountsPayableTradeCurrent,29287000.000,22898000.000,18520000.000,23802000.000,24738000.000,28128000.000,16978000.000,20644000.000,24401000.000,24623000.000,18530000.000,19971000.000,23401000.000,20372000.000
AccruedLiabilitiesCurrent,26248000.000,21673000.000,25096000.000,23410000.000,26112000.000,24000000.000,26347000.000,27970000.000,24826000.000,24203000.000,20704000.000,23031000.000,19507000.000,20880000.000
AccruedLiabilitiesForUnredeeemedGiftCards,,,,,,,5439000.000,,,,4656000.000,,,
AccruedRentCurrent,,,,,,,929000.000,,,,942000.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,106586000.000,110498000.000,113901000.000,116530000.000,97080000.000,95146000.000,88927000.000,90798000.000,89812000.000,88117000.000,81951000.000,76196000.000,68150000.000,60235000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,287000.000,285000.000,-4000.000,-4000.000,-4000.000,-4000.000,-127000.000,-127000.000,-127000.000,-127000.000,-152000.000,-152000.000,0.000,0.000
AdditionalPaidInCapital,325710000.000,238175000.000,239000000.000,239995000.000,240993000.000,240712000.000,239698000.000,240108000.000,241012000.000,216512000.000,216944000.000,217576000.000,218036000.000,218663000.000
Assets,351955000.000,334704000.000,330533000.000,338114000.000,330838000.000,319123000.000,226506000.000,230870000.000,204579000.000,191515000.000,151739000.000,159931000.000,133463000.000,92885000.000
AssetsCurrent,228241000.000,212274000.000,215367000.000,224527000.000,216849000.000,200460000.000,159228000.000,164261000.000,135550000.000,124593000.000,93480000.000,107818000.000,95042000.000,65420000.000
AssetsNoncurrent,30550000.000,28441000.000,26842000.000,26981000.000,34115000.000,44835000.000,3053000.000,3040000.000,3016000.000,2003000.000,1970000.000,3101000.000,1520000.000,2891000.000
CashAndCashEquivalentsAtCarryingValue,109566000.000,106205000.000,157185000.000,148108000.000,146470000.000,126343000.000,42279000.000,50320000.000,27773000.000,30084000.000,38772000.000,51551000.000,40274000.000,19058000.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,46200000.000,54500000.000,40300000.000,
CashFDICInsuredAmount,,,,,,,250000.000,,,,250000.000,,,
CashSurrenderValueOfLifeInsurance,,,,,,,1400000.000,,,,1400000.000,,,
CashUninsuredAmount,,,,,,,14000000.000,,,,19300000.000,,,
ConvertibleDebtCurrent,,,,,,,,,,,,3450000.000,6450000.000,7342000.000
ConvertibleDebtNoncurrent,,,,,,,,,,,,18069000.000,15720000.000,13949000.000
DeferredIncomeTaxLiabilities,,,,,,,4187000.000,,,,4636000.000,,,
DeferredRentCreditCurrent,3435000.000,3222000.000,2561000.000,2619000.000,3018000.000,2456000.000,2289000.000,2717000.000,2952000.000,3909000.000,3508000.000,3640000.000,3640000.000,3632000.000
DeferredRentCreditNoncurrent,31800000.000,33757000.000,33091000.000,33057000.000,33068000.000,33378000.000,32136000.000,31674000.000,31171000.000,31092000.000,31066000.000,30498000.000,29481000.000,28992000.000
DeferredTaxAssetsDeferredIncome,,,,,,,5145000.000,,,,4508000.000,,,
DeferredTaxAssetsGross,,,,,,,75314000.000,,,,90079000.000,,,
DeferredTaxAssetsInventory,,,,,,,1937000.000,,,,1683000.000,,,
DeferredTaxAssetsLiabilitiesNet,,,,,,,0.000,,,,0.000,,,
DeferredTaxAssetsNet,,,,,,,4187000.000,,,,4636000.000,,,
DeferredTaxAssetsNetCurrent,19649000.000,19649000.000,20133000.000,20133000.000,20133000.000,20133000.000,0.000,0.000,0.000,0.000,,,,
DeferredTaxAssetsNetNoncurrent,27516000.000,25395000.000,23780000.000,23927000.000,31081000.000,41766000.000,0.000,0.000,0.000,0.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,74000000.000,75900000.000,,121500000.000,121500000.000,121400000.000,,165000000.000,165000000.000,165600000.000
DeferredTaxAssetsOther,,,,,,,3197000.000,,,,1986000.000,,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,7281000.000,,,,9445000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBenefits,,,,,,,842000.000,,,,767000.000,,,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,499000.000,,,,419000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsDeferredRent,,,,,,,6604000.000,,,,6975000.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLegalSettlements,,,,,,,2524000.000,,,,0.000,,,
DeferredTaxAssetsValuationAllowance,,,,,,,71127000.000,,,,85443000.000,,,
EmployeeRelatedLiabilitiesCurrent,,,,,,,5583000.000,,,,4578000.000,,,
EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,,,,,1400000.000,1000000.000,600000.000,500000.000,400000.000,400000.000,300000.000,600000.000,500000.000,300000.000
FurnitureAndFixturesGross,79334000.000,80148000.000,79159000.000,80301000.000,67812000.000,66512000.000,62486000.000,63694000.000,64345000.000,65066000.000,60143000.000,56349000.000,52283000.000,47945000.000
