,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AmortizationOfIntangibleAssets,,,,,37000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,607660.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-157334.000,,,,-70441.000,,
CostOfRevenue,1644880.000,1662261.000,1611845.000,1705895.000,1812983.000,1766201.000,1704035.000
CostOfServicesDepreciationAndAmortization,224051.000,236714.000,234626.000,256328.000,246563.000,252010.000,245754.000
CostOfServicesDirectLabor,196389.000,186541.000,181608.000,227757.000,290860.000,320947.000,233234.000
CostOfServicesDirectTaxesAndLicensesCosts,18286.000,31071.000,14089.000,12061.000,22259.000,36831.000,10800.000
Depreciation,,,,,229400.000,,
DepreciationAndAmortization,19777.000,20130.000,20743.000,20960.000,19957.000,19751.000,18832.000
DepreciationDepletionAndAmortization,243828.000,,,,266520.000,,
DirectCostsOfLeasedAndRentedPropertyOrEquipment,737439.000,744061.000,749473.000,743992.000,733887.000,704680.000,719543.000
EarningsPerShareBasic,0.020,-0.020,-0.010,-0.050,0.010,-0.040,-0.050
EarningsPerShareDiluted,0.020,-0.020,-0.010,-0.050,0.010,-0.040,-0.050
FairValueAssumptionsExpectedDividendRate,,,,,0.000,,
FairValueAssumptionsExpectedVolatilityRate,,,,,0.780,,
FairValueInputsDiscountRate,,,,,0.035,,
GainLossOnSaleOfPropertyPlantEquipment,1549.000,,,,,,
GeneralAndAdministrativeExpense,745019.000,821413.000,784423.000,839136.000,778139.000,699317.000,527654.000
GrossProfit,1206929.000,534749.000,611534.000,456479.000,1063410.000,103823.000,-50771.000
IncomeLossFromContinuingOperations,410686.000,-338418.000,-214625.000,-811406.000,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,430020.000,-320073.000,-209765.000,-806051.000,250161.000,-636209.000,-922267.000
IncomeLossFromContinuingOperationsPerBasicShare,0.020,-0.020,-0.010,-0.050,,,
IncomeLossFromContinuingOperationsPerDilutedShare,0.020,-0.020,-0.010,-0.050,,,
IncomeLossFromDiscontinuedOperationsNetOfTax,0.000,0.000,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,0.000,0.000,0.000,0.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,0.000,0.000,0.000,0.000,,,
IncomeTaxExpenseBenefit,19334.000,18345.000,4860.000,5355.000,11400.000,8450.000,8400.000
IncomeTaxesPaidNet,30278.000,,,,3153.000,,
IncreaseDecreaseInAccountsPayableTrade,-144488.000,,,,-47872.000,,
IncreaseDecreaseInAccountsReceivable,-134950.000,,,,-113054.000,,
IncreaseDecreaseInOtherAccruedLiabilities,26338.000,,,,66087.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-163354.000,,,,-159211.000,,
InterestExpense,35252.000,37471.000,40715.000,36618.000,37181.000,37582.000,36148.000
InterestPaid,35252.000,,,,37181.000,,
InvestmentIncomeInterest,4911.000,4062.000,3839.000,1876.000,2071.000,1416.000,1253.000
LossOnContractTermination,,,,,,,309565.000
NetCashProvidedByUsedInFinancingActivities,101887.000,,,,-157378.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,101887.000,,,,-157378.000,,
NetCashProvidedByUsedInInvestingActivities,-524147.000,,,,-194780.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-524147.000,,,,-194780.000,,
NetCashProvidedByUsedInOperatingActivities,264926.000,,,,281717.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,264926.000,,,,281717.000,,
NetIncomeLoss,410686.000,-338418.000,-214625.000,-811406.000,238761.000,-644659.000,-930667.000
NonoperatingIncomeExpense,-31890.000,-33409.000,-36876.000,-34652.000,-35110.000,-40715.000,-34277.000
NotesIssued,306000.000,,,,,,
OperatingIncomeLoss,461910.000,-286664.000,-172889.000,-771399.000,285271.000,-595494.000,-887990.000
OtherCostOfServices,468715.000,463874.000,432049.000,465757.000,519414.000,451733.000,494704.000
