,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31,2016-12-31
AdjustmentToAdditionalPaidInCapitalIncomeTaxEffectFromShareBasedCompensationNet,,,2900000.000,1300000.000,-5900000.000,4200000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,23264000.000,14459000.000,87309000.000,109838000.000,74087000.000,33597000.000
AdvertisingExpense,11551000.000,24138000.000,14600000.000,14500000.000,18100000.000,20000000.000
AllocatedShareBasedCompensationExpense,,,87200000.000,109800000.000,74100000.000,
AmortizationOfIntangibleAssets,,,74800000.000,66200000.000,63900000.000,63400000.000
AssetManagementFees1,,,,,,29492000.000
AvailableForSaleSecuritiesGrossRealizedGains,638863000.000,546449000.000,240400000.000,12600000.000,16900000.000,100000.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,4217334000.000,1418122000.000,1800000000.000,1900000000.000,1900000000.000,500000000.000
AvailableForSaleSecuritiesGrossRealizedLosses,5235000.000,716000.000,1700000.000,,2800000.000,400000.000
AvailableForSaleSecuritiesGrossUnrealizedGains,,,,49300000.000,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,2987000.000,,
BrokerageCommissionsRevenue,,,472596000.000,668801000.000,659002000.000,611574000.000
BusinessAcquisitionsProFormaNetIncomeLoss,112734000.000,,,,,
BusinessAcquisitionsProFormaRevenue,8609304000.000,,,,,
CashAcquiredFromAcquisition,,,3017958000.000,,0.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-272850000.000,-22530000.000,3761635000.000,369180000.000,-638127000.000,168910000.000
CashDivestedFromDeconsolidation,,,21042000.000,,0.000,
CashFlowsBetweenTransfereeAndTransferorProceedsFromNewTransfers,,,,46300000.000,31200000.000,28200000.000
CasinoExpenses,84795000.000,88127000.000,,,,
CasinoRevenue,117217000.000,119330000.000,,,,
CommonStockDividendsPerShareCashPaid,0.250,0.250,0.250,0.250,0.250,0.250
ComprehensiveIncomeNetOfTax,,647174000.000,202161000.000,113338000.000,271298000.000,-2158000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,-2060000.000,-1162000.000,-727000.000,-4996000.000,-1426000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-749986000.000,657349000.000,195114000.000,108057000.000,243822000.000,66225000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangesNet,718000.000,,,,0.000,0.000
