,2011-12-31,2012-12-31,2013-12-31,2014-12-31,2015-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,3556000.000,7824000.000,6560000.000,3360000.000
AdvertisingExpense,,2900000.000,3800000.000,100000.000,
AmortizationOfFinancingCosts,,,,,42000.000
AmortizationOfFinancingCostsAndDiscounts,,,,,20000000.000
AmortizationOfIntangibleAssets,,68000.000,69000.000,69000.000,58000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,34104167.000,32794832.000,52612580.000,8166018.000
BusinessExitCosts1,,,,34000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,-3005000.000,12933000.000,-19240000.000,-3486000.000,98000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,0.000,0.000,,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,0.000,375000.000,,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,-1399000.000,-1469000.000,,
CostOfGoodsSold,3392000.000,3566000.000,5174000.000,0.000,0.000
CostOfGoodsSoldDepreciation,,236000.000,236000.000,65000.000,0.000
CurrentFederalTaxExpenseBenefit,,0.000,0.000,0.000,0.000
CurrentStateAndLocalTaxExpenseBenefit,,0.000,0.000,0.000,0.000
DebtInstrumentConvertibleNumberOfEquityInstruments,,,,,3626917.000
DebtInstrumentDecreaseForgiveness,,-3356000.000,0.000,0.000,
DebtInstrumentPeriodicPayment,,1700.000,,,
DebtInstrumentPeriodicPaymentPrincipal,,,,,1000000.000
DeferredIncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.750,0.750,,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,0.150,,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,0.150,0.150,0.150
Depreciation,,264000.000,248000.000,87000.000,45000.000
DepreciationDepletionAndAmortization,363000.000,332000.000,317000.000,92000.000,146000.000
DepreciationNonproduction,,28000.000,12000.000,22000.000,45000.000
DerivativeGainOnDerivative,,,,,1360000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,-3084000.000,395000.000,-3618000.000,0.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,,-1783000.000,-82000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,,,,,0.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,1358000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationGrossProfitLoss,,-940000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,729000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,-1669000.000,0.000,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,418000.000,0.000,,
EarningsPerShareBasicAndDiluted,-0.280,-0.150,-0.200,-0.210,-0.700
EffectiveIncomeTaxRateContinuingOperations,,0.000,-0.000,-0.000,-0.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,-0.340,-0.340,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,0.377,0.373,0.374,0.374
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.035,-0.035,-0.035,-0.035
EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,,,,,770000.000
EmployeeBenefitsAndShareBasedCompensation,,,,,312500.000
EscrowDepositDisbursementsRelatedToPropertyAcquisition1,,,,,5900000.000
EscrowDepositsRelatedToPropertySales,,,,,5900000.000
FederalDepositInsuranceCorporationPremiumExpense,,250000.000,250000.000,,
GainLossOnDispositionOfAssets1,,,,,281000.000
GainLossOnSaleOfDerivatives,,,,,1360000.000
GainLossOnSaleOfPropertyPlantEquipment,-5000.000,0.000,-691000.000,-56000.000,280.000
GeneralAndAdministrativeExpense,29622000.000,16491000.000,23690000.000,28968000.000,8830000.000
GrossProfit,-1670000.000,2622000.000,3967000.000,0.000,0.000
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,289000.000
ImpairmentOfLeasehold,,,,44000.000,
IncomeLossFromContinuingOperations,,-18100000.000,-33229000.000,-33116000.000,-6763000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,-18100000.000,-33229000.000,-33116000.000,-6763000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-37988000.000,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,-0.120,-0.200,-0.180,-0.700
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,-5401000.000,-82000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,-4753000.000,395000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,,-0.030,0.000,-0.030,
IncomeTaxExpenseBenefit,,0.000,0.000,0.000,0.000
IncreaseDecreaseInAccountsPayableTrade,264000.000,647000.000,-323000.000,1441000.000,324000.000
IncreaseDecreaseInAccountsReceivable,-53000.000,-2000.000,0.000,,
IncreaseDecreaseInAccruedLiabilities,314000.000,2105000.000,-903000.000,5005000.000,417000.000
IncreaseDecreaseInInventories,17000.000,2713000.000,-1197000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,385000.000,352000.000,1076000.000,139000.000,-174000.000
InterestExpenseDebt,263000.000,104000.000,0.000,1000.000,410000.000
InterestPaid,271000.000,109000.000,0.000,0.000,213000.000
InventoryWriteDown,696000.000,178000.000,319000.000,0.000,
InvestmentIncomeInterest,46000.000,17000.000,14000.000,22000.000,1000.000
LeaseAndRentalExpense,,343000.000,345000.000,318000.000,83000.000
NetCashProvidedByUsedInContinuingOperations,,14332000.000,-18146000.000,-2143000.000,197000.000
NetCashProvidedByUsedInDiscontinuedOperations,,-1399000.000,-1094000.000,-1343000.000,-99000.000
NetCashProvidedByUsedInFinancingActivities,16940000.000,32168000.000,7818000.000,14493000.000,7218000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,16940000.000,32168000.000,7818000.000,14493000.000,7218000.000
NetCashProvidedByUsedInInvestingActivities,-471000.000,-21000.000,39000.000,-158000.000,273000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-471000.000,-21000.000,39000.000,-158000.000,273000.000
NetCashProvidedByUsedInOperatingActivities,-19474000.000,-17702000.000,-26002000.000,-16478000.000,-7294000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-19474000.000,-17702000.000,-26002000.000,-16478000.000,-7294000.000
NetIncomeLoss,-37988000.000,-22853000.000,-32834000.000,-38517000.000,-6845000.000
NonoperatingIncomeExpense,-222000.000,6513000.000,-306000.000,-537000.000,4552000.000
OperatingExpenses,36096000.000,27235000.000,36890000.000,32579000.000,11315000.000
OperatingIncomeLoss,-37766000.000,-24613000.000,-32923000.000,-32579000.000,-11315000.000
OperatingLeasesRentExpenseSubleaseRentals1,,,,,48000.000
OtherNonoperatingExpense,,-6600000.000,320000.000,,
OtherNonoperatingIncomeExpense,,,,-558000.000,3601000.000
PaymentsOfDebtIssuanceCosts,,,,,521000.000
PaymentsToAcquireIntangibleAssets,18000.000,32000.000,,0.000,
PaymentsToAcquirePropertyPlantAndEquipment,65000.000,19000.000,0.000,218000.000,8000.000
ProceedsFromLinesOfCredit,,,,350000.000,
ProceedsFromRepaymentsOfDebt,,,,,2705000.000
ProceedsFromRepaymentsOfLongTermDebtAndCapitalSecurities,,-1686000.000,-7000.000,0.000,
ProceedsFromSaleOfNotesReceivable,,,6000.000,43000.000,0.000
ProceedsFromSaleOfPropertyPlantAndEquipment,,,,,281000.000
ProceedsFromStockOptionsExercised,958000.000,32193000.000,7825000.000,4168000.000,389000.000
PropertyPlantAndEquipmentTransfersAndChanges,,,690000.000,412000.000,
ProvisionForDoubtfulAccounts,-41000.000,-1000.000,0.000,540000.000,0.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,1857000.000,1061000.000,336000.000,0.000
